sigma_std,noise,seed,phi,phi_tempvar,ar1,real_mean,real_std,frac_lo,frac_hi
0.175,0.3,9,0.9897929135524508,3.7446240457379946e-5,0.9845505239940504,0.7099366335352013,0.17842439959372516,0.0,0.355
0.175,0.3,10,0.9897433815911102,2.5405006762913134e-5,0.9767876070865044,0.7026124826836457,0.16689680468936807,0.0,0.33
0.175,0.3,11,0.9894831455933839,1.854409977401706e-5,0.9688161060041787,0.6789428153489808,0.1923293472934085,0.015,0.315
0.175,0.3,12,0.9906444455223609,2.3775652053179943e-5,0.9774599196907116,0.7164320475478202,0.1546275433774724,0.0,0.325
0.175,0.3,13,0.9896736091067561,3.9801566928068246e-5,0.985020710743637,0.7089299547389463,0.18096336812191852,0.01,0.38
0.175,0.3,14,0.990485410723715,1.1905127456805427e-5,0.9575789669605091,0.6962530750809361,0.17075062964717422,0.0,0.305
0.175,0.3,15,0.9885742922777028,3.528095888936493e-5,0.9798539235731221,0.716985991003005,0.17939726920357804,0.01,0.38
0.175,0.3,16,0.9897362218697078,2.2309813943402793e-5,0.9741842687334826,0.7095083592591758,0.17359351911864265,0.005,0.38
0.175,0.3,17,0.9893002720656918,2.1007538152486424e-5,0.9694387298881881,0.6942682126572557,0.1676868567977484,0.0,0.285
0.175,0.3,18,0.9876308697730253,5.8355339309672745e-5,0.9868479119650502,0.687780348687777,0.16831188507406614,0.0,0.31
0.175,0.3,19,0.9906699047490536,1.2308327504730553e-5,0.9599793689722645,0.69813133493498,0.1614534144792897,0.005,0.28
0.175,0.3,20,0.9907602159093685,1.1574428968094847e-5,0.9563428306808086,0.7018664214890531,0.17532656421033627,0.005,0.345
0.175,0.5,1,0.9737980970865777,0.00010759825002800229,0.9654306479725879,0.6922713775578679,0.1750389454676116,0.005,0.295
0.175,0.5,2,0.9670430830467498,0.0004391580914898812,0.9878342782871271,0.6989493448588093,0.17471124259482126,0.015,0.31
0.175,0.5,3,0.9685111552290245,0.00024502170426629166,0.980593898353951,0.6945295192825206,0.18468397256202423,0.015,0.345
0.175,0.5,4,0.9710941396229551,0.0002361836455614666,0.9814741171208957,0.6981704595461296,0.17801288139783197,0.005,0.33
0.175,0.5,5,0.9696443536825293,0.00023225484343089014,0.9797322507290348,0.6968031987961948,0.1690384996461306,0.0,0.31
0.175,0.5,6,0.9710384240189696,0.00017827348857344776,0.9751940488305413,0.7200243241799904,0.17193360896323473,0.005,0.39
0.175,0.5,7,0.9686166072618827,0.0004549272930523755,0.989337777781765,0.7059938987543171,0.17211317841652843,0.015,0.32
0.175,0.5,8,0.9707367678728954,0.00018810290373439978,0.9757538938251464,0.7171243167125292,0.16260282181336125,0.0,0.375
0.175,0.5,9,0.9695287718806215,0.00019559440268739748,0.9758485976195233,0.7099366335352013,0.17842439959372516,0.0,0.355
0.175,0.5,10,0.9692283182713667,0.0002459490951248642,0.9804870324006201,0.7026124826836457,0.16689680468936807,0.0,0.33
0.175,0.5,11,0.9668447187753854,0.0003453267638107188,0.985337776205217,0.6789428153489808,0.1923293472934085,0.015,0.315
0.175,0.5,12,0.9711772726857739,0.00023366484019002624,0.9810204956822944,0.7164320475478202,0.1546275433774724,0.0,0.325
0.175,0.5,13,0.9695609027175284,0.0002443363627341098,0.9803373184281025,0.7089299547389463,0.18096336812191852,0.01,0.38
0.175,0.5,14,0.9710979067829126,0.00014618908982276754,0.9707993303227863,0.6962530750809361,0.17075062964717422,0.0,0.305
0.175,0.5,15,0.967717572736668,0.0004208811990883311,0.9871395989636308,0.716985991003005,0.17939726920357804,0.01,0.38
0.175,0.5,16,0.9700899734807769,0.0002823238226574801,0.9841057889227925,0.7095083592591758,0.17359351911864265,0.005,0.38
0.175,0.5,17,0.9712237190380462,0.00019946090472577855,0.978981022872369,0.6942682126572557,0.1676868567977484,0.0,0.285
0.175,0.5,18,0.9706011507939356,0.00017522648573346517,0.9745731358433732,0.687780348687777,0.16831188507406614,0.0,0.31
0.175,0.5,19,0.9703383954295496,0.00021091682542608549,0.9781574155856146,0.69813133493498,0.1614534144792897,0.005,0.28
0.175,0.5,20,0.9691512029290369,0.00017159110417954579,0.9709971340117772,0.7018664214890531,0.17532656421033627,0.005,0.345
0.175,0.7,1,0.9416907103958889,0.0007976016556290042,0.9791324092981316,0.6922713775578679,0.1750389454676116,0.005,0.295
0.175,0.7,2,0.9372176801177584,0.0009382111380011973,0.9805257285167993,0.6989493448588093,0.17471124259482126,0.015,0.31
0.175,0.7,3,0.9406799979539935,0.0012390196648606679,0.9871276927546243,0.6945295192825206,0.18468397256202423,0.015,0.345
0.175,0.7,4,0.9441086982913368,0.0007798884557307862,0.9802614876222009,0.6981704595461296,0.17801288139783197,0.005,0.33
0.175,0.7,5,0.9496067335579848,0.0003571818846564393,0.9630476766414485,0.6968031987961948,0.1690384996461306,0.0,0.31
0.175,0.7,6,0.9498859569341895,0.0005099614174629975,0.9748168835212143,0.7200243241799904,0.17193360896323473,0.005,0.39
0.175,0.7,7,0.9424365727160184,0.0009450765300441818,0.9834169166641021,0.7059938987543171,0.17211317841652843,0.015,0.32
0.175,0.7,8,0.9403683171633525,0.0010121138672967767,0.9825477627609118,0.7171243167125292,0.16260282181336125,0.0,0.375
0.175,0.7,9,0.9418357904876878,0.0015947030692327654,0.9897455360453367,0.7099366335352013,0.17842439959372516,0.0,0.355
0.175,0.7,10,0.9459889860260969,0.000572705376526631,0.9731636703509571,0.7026124826836457,0.16689680468936807,0.0,0.33
0.175,0.7,11,0.9291838683991642,0.0017199653668074732,0.9880226624851175,0.6789428153489808,0.1923293472934085,0.015,0.315
0.175,0.7,12,0.9410414851953404,0.0011102649812049156,0.9845827230219094,0.7164320475478202,0.1546275433774724,0.0,0.325
0.175,0.7,13,0.9411713013226363,0.0007884469205061227,0.9787912017655463,0.7089299547389463,0.18096336812191852,0.01,0.38
0.175,0.7,14,0.940313395254838,0.0006962249085840473,0.9754547467884496,0.6962530750809361,0.17075062964717422,0.0,0.305
0.175,0.7,15,0.9345857664112213,0.001231623951205272,0.9838270424280304,0.716985991003005,0.17939726920357804,0.01,0.38
0.175,0.7,16,0.9492378806907474,0.0005862201749748951,0.9773510558409718,0.7095083592591758,0.17359351911864265,0.005,0.38
0.175,0.7,17,0.947453051108302,0.0005483093870131956,0.9746399047961344,0.6942682126572557,0.1676868567977484,0.0,0.285
0.175,0.7,18,0.9392969813588744,0.0008432825143357788,0.9794264729581789,0.687780348687777,0.16831188507406614,0.0,0.31
0.175,0.7,19,0.9371587101778626,0.0011296968725657817,0.9838992813374668,0.69813133493498,0.1614534144792897,0.005,0.28
0.175,0.7,20,0.9395710017419352,0.0010892844671827361,0.9842098199259464,0.7018664214890531,0.17532656421033627,0.005,0.345
0.2,0.3,1,0.9884559596063157,3.373745392710198e-5,0.9793329418790224,0.7105707025195274,0.19708403939373292,0.02,0.375
0.2,0.3,2,0.9880774179270595,5.982678144265116e-5,0.9886318958649539,0.6924942889984451,0.1985204503723125,0.015,0.335
0.2,0.3,3,0.9829207331306753,0.00011790204520129042,0.9904462182608017,0.6923768768337155,0.21410886758677852,0.03,0.375
0.2,0.3,4,0.9884785726493074,2.5122667797880343e-5,0.9738067892205596,0.6787990475852824,0.20744941231281389,0.03,0.33
0.2,0.3,5,0.9853964110658885,6.86468731923671e-5,0.9866575346536186,0.6827661839897904,0.21199682237775527,0.03,0.35
0.2,0.3,6,0.9889244964805364,3.285275019998168e-5,0.9809615327300419,0.7133549528374608,0.20464036714375516,0.01,0.42
0.2,0.3,7,0.9894118506506158,3.441239991971539e-5,0.9833054476386845,0.6926313765428879,0.20540723292885388,0.02,0.36
0.2,0.3,8,0.9882906438918445,4.491597069223036e-5,0.9845038154069884,0.6958226215714634,0.2009854979501316,0.015,0.385
0.2,0.3,9,0.9878221101722061,4.59948304479321e-5,0.9844416477210112,0.6929518267739,0.20910530274100658,0.02,0.375
0.2,0.3,10,0.9885998246093827,3.509877965216567e-5,0.9809329785097778,0.6850511724082338,0.1873361581021846,0.015,0.285
0.2,0.3,11,0.9900357858647502,1.5832006678848867e-5,0.9670964050883089,0.6864440029696317,0.21006906362517652,0.025,0.36
0.2,0.3,12,0.987851374831607,4.329371722990282e-5,0.9823800758237089,0.7125687096689038,0.179434884926099,0.0,0.375
0.2,0.3,13,0.9889547438076813,4.0986280397437586e-5,0.9857959580262771,0.6889939577883891,0.20339998754391445,0.01,0.36
0.2,0.3,14,0.9881562381748573,6.150610333302206e-5,0.9884157523552505,0.69256393559545,0.19558527329610945,0.015,0.34
0.2,0.3,15,0.9887699379297263,2.1271073421370363e-5,0.9696745056490714,0.710409363618489,0.21023895477113566,0.02,0.405
0.2,0.3,16,0.9873207461030128,4.9466885543515704e-5,0.9852038236729231,0.6836857658929425,0.20306416831029728,0.025,0.345
0.2,0.3,17,0.9882600285291225,2.8805546107350923e-5,0.9757982454125825,0.6794544784136769,0.18877597710461047,0.005,0.31
0.2,0.3,18,0.9881298859525798,5.162468322076926e-5,0.98644808348798,0.6856162975180996,0.2009051652710876,0.025,0.325
0.2,0.3,19,0.9871424470985438,6.467361517627469e-5,0.9875850598741176,0.7004325293540669,0.1871266247952064,0.01,0.335
0.2,0.3,20,0.989265083782595,3.1813088918168315e-5,0.9806818226061573,0.700915313771842,0.19370824444155166,0.01,0.37
0.2,0.5,1,0.9699310488594848,0.00022511241651089386,0.979707802163196,0.7105707025195274,0.19708403939373292,0.02,0.375
0.2,0.5,2,0.9636981652919633,0.00038973782176537805,0.9845691349495924,0.6924942889984451,0.1985204503723125,0.015,0.335
0.2,0.5,3,0.9625061761049356,0.00043284820050039965,0.9861496834980457,0.6923768768337155,0.21410886758677852,0.03,0.375
0.2,0.5,4,0.9663303221819585,0.00030013558086559557,0.9827791898236411,0.6787990475852824,0.20744941231281389,0.03,0.33
0.2,0.5,5,0.966145517065247,0.00033678956092318387,0.9845926403633741,0.6827661839897904,0.21199682237775527,0.03,0.35
0.2,0.5,6,0.9652680704498657,0.0004642309685301727,0.9878258643714042,0.7133549528374608,0.20464036714375516,0.01,0.42
0.2,0.5,7,0.9659544437135832,0.0002995139531418446,0.982623237458751,0.6926313765428879,0.20540723292885388,0.02,0.36
0.2,0.5,8,0.9684789365979739,0.00018240997810865616,0.972379043216881,0.6958226215714634,0.2009854979501316,0.015,0.385
0.2,0.5,9,0.9664559820257241,0.00045133813829998504,0.9889956201128668,0.6929518267739,0.20910530274100658,0.02,0.375
0.2,0.5,10,0.9680935136200032,0.0003321304680739665,0.9860631155532891,0.6850511724082338,0.1873361581021846,0.015,0.285
0.2,0.5,11,0.9682247647783053,0.0002241841142880782,0.9781867277108571,0.6864440029696317,0.21006906362517652,0.025,0.36
0.2,0.5,12,0.9692693344381167,0.00023416897499526452,0.9792745617962272,0.7125687096689038,0.179434884926099,0.0,0.375
0.2,0.5,13,0.9656846496169225,0.00032233204549322354,0.9833165361779235,0.6889939577883891,0.20339998754391445,0.01,0.36
0.2,0.5,14,0.9679790549375271,0.0002859055261394964,0.9826180730853717,0.69256393559545,0.19558527329610945,0.015,0.34
0.2,0.5,15,0.968097732404523,0.00028969231248313917,0.9827135741278163,0.710409363618489,0.21023895477113566,0.02,0.405
0.2,0.5,16,0.9707731536173191,0.00018426816422059385,0.9773105273026921,0.6836857658929425,0.20306416831029728,0.025,0.345
0.2,0.5,17,0.9677997992606507,0.0002886501059472251,0.9825781195960136,0.6794544784136769,0.18877597710461047,0.005,0.31
0.2,0.5,18,0.9665944020186582,0.0002690011064874088,0.9808630937866714,0.6856162975180996,0.2009051652710876,0.025,0.325
0.2,0.5,19,0.9693563656545091,0.00023640057636127964,0.9803649305818692,0.7004325293540669,0.1871266247952064,0.01,0.335
0.2,0.5,20,0.9713236874577468,0.00020331525543985156,0.9790555371472299,0.700915313771842,0.19370824444155166,0.01,0.37
0.2,0.7,1,0.9366827922594675,0.0009872751323694914,0.9811613692573944,0.7105707025195274,0.19708403939373292,0.02,0.375
0.2,0.7,2,0.9368373131023349,0.0016125560281813423,0.9895020869450933,0.6924942889984451,0.1985204503723125,0.015,0.335
0.2,0.7,3,0.935044395890371,0.0012260724101664973,0.985140195666603,0.6923768768337155,0.21410886758677852,0.03,0.375
0.2,0.7,4,0.9370078224278775,0.0009885139450727016,0.9823919921871885,0.6787990475852824,0.20744941231281389,0.03,0.33
0.2,0.7,5,0.9288792179425492,0.0012402617511578686,0.9839608168527674,0.6827661839897904,0.21199682237775527,0.03,0.35
0.2,0.7,6,0.9412443746352908,0.0010712002839276368,0.9853943428234848,0.7133549528374608,0.20464036714375516,0.01,0.42
0.2,0.7,7,0.941037599594893,0.0009181604418287679,0.983306453548713,0.6926313765428879,0.20540723292885388,0.02,0.36
0.2,0.7,8,0.9386071313064684,0.0013349972158554308,0.9872290299023301,0.6958226215714634,0.2009854979501316,0.015,0.385
0.2,0.7,9,0.9350712009469401,0.0019166649298673994,0.9911469162434723,0.6929518267739,0.20910530274100658,0.02,0.375
0.2,0.7,10,0.9361743664516451,0.0008923963755334883,0.9792220881102287,0.6850511724082338,0.1873361581021846,0.015,0.285
0.2,0.7,11,0.9333744363793048,0.0011954218681052217,0.9839535118745596,0.6864440029696317,0.21006906362517652,0.025,0.36
0.2,0.7,12,0.9381722477133612,0.0011851317777760452,0.9845062016291167,0.7125687096689038,0.179434884926099,0.0,0.375
0.2,0.7,13,0.934842757256031,0.0011791479312276449,0.9840032307533209,0.6889939577883891,0.20339998754391445,0.01,0.36
0.2,0.7,14,0.9325709231853764,0.001243992838013482,0.9850532638057811,0.69256393559545,0.19558527329610945,0.015,0.34
0.2,0.7,15,0.934693347821464,0.001050917650968777,0.981443325793166,0.710409363618489,0.21023895477113566,0.02,0.405
0.2,0.7,16,0.9300655924293334,0.0019992104516234773,0.9900377701079018,0.6836857658929425,0.20306416831029728,0.025,0.345
0.2,0.7,17,0.941612474092735,0.0007534847180674376,0.9791447647474997,0.6794544784136769,0.18877597710461047,0.005,0.31
0.2,0.7,18,0.9397519451052396,0.0007784756381805909,0.9786590900767578,0.6856162975180996,0.2009051652710876,0.025,0.325
0.2,0.7,19,0.9399775466591136,0.0006301719996684778,0.9733124470765622,0.7004325293540669,0.1871266247952064,0.01,0.335
0.2,0.7,20,0.9397953196447173,0.0007313177138508534,0.977057480702017,0.700915313771842,0.19370824444155166,0.01,0.37
0.225,0.3,1,0.9888081897807438,3.3373720921142066e-5,0.9798806348211954,0.7037967340870207,0.22319062356710306,0.015,0.43
0.225,0.3,2,0.9877313604876252,3.834233812012356e-5,0.9807545586591937,0.6957044090039762,0.21825936516858205,0.035,0.385
0.225,0.3,3,0.9889440632244573,2.305586244703434e-5,0.9706868546941035,0.7207366352909572,0.20546816371558668,0.005,0.44
0.225,0.3,4,0.9870210781287535,9.349978260391996e-5,0.9915633218074386,0.7207649081643094,0.22932263264423328,0.025,0.46
0.225,0.3,5,0.9888259872694806,4.1284157295296484e-5,0.985847489742022,0.6916158317266685,0.22149406128580557,0.03,0.39
0.225,0.3,6,0.9854073575197997,7.712912254586382e-5,0.9885348217432236,0.6870073682595412,0.23687566093374424,0.04,0.405
0.225,0.3,7,0.9865907194086576,5.8283093098318724e-5,0.9853561358556808,0.7034878305359173,0.22621021583768844,0.025,0.425
0.225,0.3,8,0.9880788149363379,4.2633742839847383e-5,0.9824021554586488,0.7154329903108692,0.2135988490705488,0.015,0.415
0.225,0.3,9,0.9840609603321039,0.00011479269681187104,0.9908313823335128,0.7201135618440123,0.22824156291304318,0.035,0.44
0.225,0.3,10,0.9880172610737527,3.7064582386973814e-5,0.981217740893721,0.6815275965993886,0.2333899162340622,0.045,0.375
0.225,0.3,11,0.9854117177128532,6.941870617384719e-5,0.9867199643077793,0.6836105551818935,0.23830813918588872,0.03,0.395
0.225,0.3,12,0.9856711346249964,5.977448933160599e-5,0.9849720627633314,0.6767310793414834,0.22650643283863758,0.025,0.365
0.225,0.3,13,0.984076561699904,0.00024759350292730603,0.9960934917305492,0.698528476801999,0.24039831203077064,0.045,0.405
0.225,0.3,14,0.9890732211723939,3.0350612066537413e-5,0.9780593588873933,0.7307111290868606,0.19586358993663044,0.01,0.44
0.225,0.3,15,0.984162519242374,0.0001753127724591892,0.994231611428164,0.6934932112194765,0.22265238685713368,0.045,0.385
0.225,0.3,16,0.9894475279097908,2.656809906680645e-5,0.9782023386857883,0.7110854376288684,0.22486803922679255,0.03,0.42
0.225,0.3,17,0.9881239193282808,2.5184733957466707e-5,0.9734067585610623,0.6654244838912163,0.2331898541890014,0.035,0.37
0.225,0.3,18,0.9883558659397261,4.4463310168318605e-5,0.9853571884869248,0.6811192165031816,0.22809600956135206,0.02,0.35
0.225,0.3,19,0.9879019567060493,3.160356729659699e-5,0.9765784892918213,0.7042732201707149,0.22463413021367093,0.035,0.44
0.225,0.3,20,0.9883395902274176,3.001731682772483e-5,0.976781832949342,0.6850106948021129,0.21671616901715007,0.025,0.35
0.225,0.5,1,0.96923746800678,0.00018551603453050974,0.9741731973948222,0.7037967340870207,0.22319062356710306,0.015,0.43
0.225,0.5,2,0.9674946882966857,0.00022832790624410272,0.977507224198646,0.6957044090039762,0.21825936516858205,0.035,0.385
0.225,0.5,3,0.9640215485584473,0.00045199377985092893,0.986533921221496,0.7207366352909572,0.20546816371558668,0.005,0.44
0.225,0.5,4,0.9639986994784546,0.0004778338761153132,0.9884846803565953,0.7207649081643094,0.22932263264423328,0.025,0.46
0.225,0.5,5,0.9672462145288822,0.0002596314385162997,0.9807079167174689,0.6916158317266685,0.22149406128580557,0.03,0.39
0.225,0.5,6,0.9652441201307788,0.0003329038061126027,0.9840231651654707,0.6870073682595412,0.23687566093374424,0.04,0.405
0.225,0.5,7,0.95839926068464,0.00048508236008962746,0.9849502367683464,0.7034878305359173,0.22621021583768844,0.025,0.425
0.225,0.5,8,0.9693126342609129,0.00018340444986660344,0.9744210461678431,0.7154329903108692,0.2135988490705488,0.015,0.415
0.225,0.5,9,0.9588651931329266,0.000565415526779898,0.9876021523436259,0.7201135618440123,0.22824156291304318,0.035,0.44
0.225,0.5,10,0.9637403133170575,0.0004329379331491871,0.9874317230023296,0.6815275965993886,0.2333899162340622,0.045,0.375
0.225,0.5,11,0.9601302340533531,0.0005526175453704932,0.9882842215908207,0.6836105551818935,0.23830813918588872,0.03,0.395
0.225,0.5,12,0.9621919377402671,0.0005521295666687884,0.989152946317631,0.6767310793414834,0.22650643283863758,0.025,0.365
0.225,0.5,13,0.9550931176449371,0.0007071168976080178,0.9902353571508021,0.698528476801999,0.24039831203077064,0.045,0.405
0.225,0.5,14,0.9630505412597706,0.0004361323297957882,0.9860662209086579,0.7307111290868606,0.19586358993663044,0.01,0.44
0.225,0.5,15,0.9599180215652741,0.0008018167296762364,0.9923085930795538,0.6934932112194765,0.22265238685713368,0.045,0.385
0.225,0.5,16,0.9652665434255338,0.00032389080414086,0.9832383089558617,0.7110854376288684,0.22486803922679255,0.03,0.42
0.225,0.5,17,0.9602990789278804,0.00036142264847882605,0.9826340166873195,0.6654244838912163,0.2331898541890014,0.035,0.37
0.225,0.5,18,0.9642820915024236,0.00025739541743832414,0.9787569119464459,0.6811192165031816,0.22809600956135206,0.02,0.35
0.225,0.5,19,0.9696855745205345,0.00018872930813626878,0.975781015846329,0.7042732201707149,0.22463413021367093,0.035,0.44
0.225,0.5,20,0.9651051827245954,0.00034342116511229206,0.9834794731727591,0.6850106948021129,0.21671616901715007,0.025,0.35
0.225,0.7,1,0.9324292023697869,0.001266581227376059,0.983857967603812,0.7037967340870207,0.22319062356710306,0.015,0.43
0.225,0.7,2,0.9316875413567898,0.0012429679692537634,0.9843899253591166,0.6957044090039762,0.21825936516858205,0.035,0.385
0.225,0.7,3,0.9366475847269944,0.0011800913753774666,0.9842506070602913,0.7207366352909572,0.20546816371558668,0.005,0.44
0.225,0.7,4,0.9271549042044518,0.0019148649607108761,0.9892461713180022,0.7207649081643094,0.22932263264423328,0.025,0.46
0.225,0.7,5,0.9327508948609488,0.0012119441481365577,0.9841841702701254,0.6916158317266685,0.22149406128580557,0.03,0.39
0.225,0.7,6,0.934223885950449,0.0011297456842834209,0.9843089372952889,0.6870073682595412,0.23687566093374424,0.04,0.405
0.225,0.7,7,0.927588503342413,0.0015378539909657097,0.9863901714006261,0.7034878305359173,0.22621021583768844,0.025,0.425
0.225,0.7,8,0.9389904255398707,0.0009041440288876778,0.9804104852201688,0.7154329903108692,0.2135988490705488,0.015,0.415
0.225,0.7,9,0.9210983432019367,0.002342824892900292,0.9903063544357272,0.7201135618440123,0.22824156291304318,0.035,0.44
0.225,0.7,10,0.9271507968785268,0.001228469555549607,0.9824339841332071,0.6815275965993886,0.2333899162340622,0.045,0.375
0.225,0.7,11,0.9344524831231295,0.0008074004037996492,0.9781503318565851,0.6836105551818935,0.23830813918588872,0.03,0.395
0.225,0.7,12,0.9339279953061974,0.0012075433286039257,0.9853460138782119,0.6767310793414834,0.22650643283863758,0.025,0.365
0.225,0.7,13,0.9198719091315106,0.0020205463112922513,0.9898341821433304,0.698528476801999,0.24039831203077064,0.045,0.405
0.225,0.7,14,0.9374419858930462,0.0015636084215796759,0.9885293376908773,0.7307111290868606,0.19586358993663044,0.01,0.44
0.225,0.7,15,0.9135522138599722,0.0026355244578277186,0.9908758363184685,0.6934932112194765,0.22265238685713368,0.045,0.385
0.225,0.7,16,0.9340926358456874,0.0015533943888059098,0.9880383580979736,0.7110854376288684,0.22486803922679255,0.03,0.42
0.225,0.7,17,0.931267914704922,0.0012026127868229625,0.9843891311536799,0.6654244838912163,0.2331898541890014,0.035,0.37
0.225,0.7,18,0.9221601848056312,0.0022215885405338807,0.9901351745492974,0.6811192165031816,0.22809600956135206,0.02,0.35
0.225,0.7,19,0.9391811794744709,0.0009367360932382593,0.9821229110534774,0.7042732201707149,0.22463413021367093,0.035,0.44
0.225,0.7,20,0.9338313439426437,0.0013617520495640553,0.9861581837241367,0.6850106948021129,0.21671616901715007,0.025,0.35
0.25,0.3,1,0.9821962593057928,9.346186648299534e-5,0.987472905566706,0.6827834685890071,0.24733465869683485,0.05,0.425
0.25,0.3,2,0.9812469831622487,0.00011855354169573962,0.9890097833925052,0.6898148149378432,0.25079630937531866,0.05,0.42
0.25,0.3,3,0.9876583255680028,0.00013168805188331357,0.9944445792139699,0.70698258333827,0.23331168243499664,0.04,0.425
0.25,0.3,4,0.9776284039993431,0.00022890827299397947,0.9933190896068159,0.7085579067372147,0.2695790380792475,0.06,0.48
0.25,0.3,5,0.983864187209215,0.00011111482052178094,0.9907680016279848,0.6952272274320832,0.24717913850789958,0.06,0.415
0.25,0.3,6,0.9823345910975028,0.0001060146165045306,0.9896140466614752,0.6815107157352551,0.26173147212787595,0.075,0.405
0.25,0.3,7,0.983859757667154,8.343464179492195e-5,0.987354897205921,0.7053611557925019,0.24620350354785922,0.05,0.445
0.25,0.3,8,0.9845257568184554,9.762772279360594e-5,0.9891928003332001,0.7229619968533951,0.23988419867939376,0.025,0.485
0.25,0.3,9,0.985251028457392,5.855312959716776e-5,0.9842595275413416,0.7001599137427167,0.26372350124485217,0.045,0.475
0.25,0.3,10,0.9855788521142841,0.00011502154366603187,0.9920566115247178,0.7035898672104822,0.25158480606734995,0.06,0.44
0.25,0.3,11,0.9824551957105303,9.291702935077427e-5,0.9867596138712903,0.6965657738212946,0.2637781648050642,0.04,0.475
0.25,0.3,12,0.9874395528240607,2.405333841736659e-5,0.9694301357212939,0.6927873258117917,0.2479220619996353,0.03,0.44
0.25,0.3,13,0.9749805429900009,0.00035094509529648573,0.99548078597324,0.6808046930471859,0.271991555527013,0.095,0.41
0.25,0.3,14,0.9836781538286821,0.00011118843141645438,0.9896752504235805,0.7266940911829016,0.22618114678370008,0.015,0.47
0.25,0.3,15,0.986331269007012,9.812122230740468e-5,0.991185021619378,0.7196840989553566,0.23372985226186155,0.04,0.455
0.25,0.3,16,0.975607185118424,0.0005131851677390095,0.996596289715061,0.7039162279271242,0.24795848657472028,0.05,0.405
0.25,0.3,17,0.9823121533775356,0.00024860935413245655,0.9954548010332712,0.6720518603904699,0.25737020360025253,0.065,0.44
0.25,0.3,18,0.9876647198424034,8.405937809086439e-5,0.9918462479738599,0.6941101512390492,0.25274750746775226,0.045,0.45
0.25,0.3,19,0.9737538081484651,0.0007554805561606086,0.9980302886710943,0.664587806451049,0.27952057822708126,0.09,0.44
0.25,0.3,20,0.9866700584420707,7.871036210954416e-5,0.9906968955784765,0.6807424346789996,0.24743791639311102,0.055,0.37
0.25,0.5,1,0.9613556645222826,0.0004904598874896179,0.9879869564041065,0.6827834685890071,0.24733465869683485,0.05,0.425
0.25,0.5,2,0.9642880728916207,0.0003998218856312348,0.9870525611716331,0.6898148149378432,0.25079630937531866,0.05,0.42
0.25,0.5,3,0.9691748270669358,0.00037031377877969117,0.9887652040810079,0.70698258333827,0.23331168243499664,0.04,0.425
0.25,0.5,4,0.9465500652084317,0.0013347658238385344,0.993890449429032,0.7085579067372147,0.2695790380792475,0.06,0.48
0.25,0.5,5,0.9554793824184322,0.000814821674442804,0.9912784142021612,0.6952272274320832,0.24717913850789958,0.06,0.415
0.25,0.5,6,0.9541396452258379,0.0009931594148286265,0.9932963692326339,0.6815107157352551,0.26173147212787595,0.075,0.405
0.25,0.5,7,0.9498571913748739,0.0014823933558691595,0.9941910618485635,0.7053611557925019,0.24620350354785922,0.05,0.445
0.25,0.5,8,0.9629081267997268,0.00038675557194500326,0.9845701823079505,0.7229619968533951,0.23988419867939376,0.025,0.485
0.25,0.5,9,0.9638510381503997,0.00042165057867431894,0.9871034030190522,0.7001599137427167,0.26372350124485217,0.045,0.475
0.25,0.5,10,0.9637897562385894,0.0006789081977058536,0.991962112063667,0.7035898672104822,0.25158480606734995,0.06,0.44
0.25,0.5,11,0.9566793256068182,0.0006669772625707819,0.9903428658659899,0.6965657738212946,0.2637781648050642,0.04,0.475
0.25,0.5,12,0.9626605530383483,0.0004566513222086155,0.9873089743687052,0.6927873258117917,0.2479220619996353,0.03,0.44
0.25,0.5,13,0.9301361607417636,0.0022958067023189904,0.9951274839102018,0.6808046930471859,0.271991555527013,0.095,0.41
0.25,0.5,14,0.965062126368267,0.0006169880035235539,0.9911972534178792,0.7266940911829016,0.22618114678370008,0.015,0.47
0.25,0.5,15,0.967450784384261,0.0003878711342965365,0.9884420008615824,0.7196840989553566,0.23372985226186155,0.04,0.455
0.25,0.5,16,0.9432410577799336,0.0021444672699334473,0.995847545329321,0.7039162279271242,0.24795848657472028,0.05,0.405
0.25,0.5,17,0.9527686820251959,0.000686735605581215,0.9892042267896389,0.6720518603904699,0.25737020360025253,0.065,0.44
0.25,0.5,18,0.958117412382368,0.0008874446910017264,0.9930261175270096,0.6941101512390492,0.25274750746775226,0.045,0.45
0.25,0.5,19,0.9448044154100674,0.001817841949614484,0.995556781365644,0.664587806451049,0.27952057822708126,0.09,0.44
0.25,0.5,20,0.9589811652569468,0.0004506975273771334,0.9857132835324112,0.6807424346789996,0.24743791639311102,0.055,0.37
0.25,0.7,1,0.9161267709775127,0.002399489126649127,0.9904438449740955,0.6827834685890071,0.24733465869683485,0.05,0.425
0.25,0.7,2,0.9142708063416695,0.0037391624588790752,0.9934640541327079,0.6898148149378432,0.25079630937531866,0.05,0.42
0.25,0.7,3,0.9308046637410465,0.0013936006661651366,0.9858156640451375,0.70698258333827,0.23331168243499664,0.04,0.425
0.25,0.7,4,0.915859303467674,0.0023613929542555434,0.9911099466212334,0.7085579067372147,0.2695790380792475,0.06,0.48
0.25,0.7,5,0.9209466292288623,0.0020807855125228665,0.9900010104050235,0.6952272274320832,0.24717913850789958,0.06,0.415
0.25,0.7,6,0.9140550476326074,0.0041268664240063,0.9951480451078215,0.6815107157352551,0.26173147212787595,0.075,0.405
