sigma,seed,step,phi
0.33,1,18251,0.9152652269941635
0.33,1,18301,0.912982397272623
0.33,1,18351,0.9494818735581174
0.33,1,18401,0.8622802516450552
0.33,1,18451,0.8209703926264138
0.33,1,18501,0.8479043373687605
0.33,1,18551,0.9282723734647989
0.33,1,18601,0.8807905093771327
0.33,1,18651,0.9368340703217616
0.33,1,18701,0.9422767838034483
0.33,1,18751,0.9274455857315824
0.33,1,18801,0.9304458439520893
0.33,1,18851,0.88619685373133
0.33,1,18901,0.8501639567051235
0.33,1,18951,0.8184140419813272
0.33,1,19001,0.8752536799259292
0.33,1,19051,0.9165465937369872
0.33,1,19101,0.9198066204694826
0.33,1,19151,0.9357869912657442
0.33,1,19201,0.9256853560189746
0.33,1,19251,0.9277879917082161
0.33,1,19301,0.9067753287652893
0.33,1,19351,0.9312582043403123
0.33,1,19401,0.9138500444864546
0.33,1,19451,0.9207841422772413
0.33,1,19501,0.9509006690615772
0.33,1,19551,0.9348673752056375
0.33,1,19601,0.8861394641619615
0.33,1,19651,0.9027619359193814
0.33,1,19701,0.9274742421418567
0.33,1,19751,0.9476588637092825
0.33,1,19801,0.9422278655613622
0.33,1,19851,0.9443814008991598
0.33,1,19901,0.9214136873560396
0.33,1,19951,0.9276025466677843
0.33,1,20001,0.9040490722678686
0.33,1,20051,0.9010501499211339
0.33,1,20101,0.918833527430038
0.33,1,20151,0.9322637648649128
0.33,1,20201,0.9293898309701133
0.33,1,20251,0.9062650286379291
0.33,1,20301,0.942637714791167
0.33,1,20351,0.9458998503280062
0.33,1,20401,0.9393732617352382
0.33,1,20451,0.9455380170009605
0.33,1,20501,0.935687936942541
0.33,1,20551,0.9265142717959033
0.33,1,20601,0.9242898522973194
0.33,1,20651,0.8663555066086157
0.33,1,20701,0.9026097147851135
0.33,1,20751,0.9293248272718134
0.33,1,20801,0.931380996229325
0.33,1,20851,0.9202709405633236
0.33,1,20901,0.9388004451292595
0.33,1,20951,0.9476080310163332
0.33,1,21001,0.9243668977195624
0.33,1,21051,0.8773777947075954
0.33,1,21101,0.8693079078507152
0.33,1,21151,0.8954101019718981
0.33,1,21201,0.8594854398801443
0.33,1,21251,0.9173277479199003
0.33,1,21301,0.930442041135132
0.33,1,21351,0.9514100927709362
0.33,1,21401,0.9498346530893241
0.33,1,21451,0.9400602163191586
0.33,1,21501,0.9363794238708119
0.33,1,21551,0.9604064483323069
0.33,1,21601,0.9636323497808048
0.33,1,21651,0.9619169247815839
0.33,1,21701,0.9617222649221748
0.33,1,21751,0.9561272786178243
0.33,1,21801,0.9508774089336897
0.33,1,21851,0.9512170579733795
0.33,1,21901,0.9656337373797057
0.33,1,21951,0.9430507276425667
0.33,1,22001,0.950987293193721
0.33,1,22051,0.9533523309652457
0.33,1,22101,0.9666882464688085
0.33,1,22151,0.9635861502022693
0.33,1,22201,0.9441453306505205
0.33,1,22251,0.9531333969764569
0.33,1,22301,0.9478982171526764
0.33,1,22351,0.9628726724692155
0.33,1,22401,0.9584034116645964
0.33,1,22451,0.9315158889140516
0.33,1,22501,0.9334969104586981
0.33,1,22551,0.9208170084416586
0.33,1,22601,0.9236490287884577
0.33,1,22651,0.9297650608985504
0.33,1,22701,0.9425691676552997
0.33,1,22751,0.9431767026025428
0.33,1,22801,0.9602008449528793
0.33,1,22851,0.9395068877820663
0.33,1,22901,0.9610470032046373
0.33,1,22951,0.9588010690008265
0.33,1,23001,0.9467368529243411
0.33,1,23051,0.9427691742420594
0.33,1,23101,0.853772985881289
0.33,1,23151,0.8068670516951273
0.33,1,23201,0.8252946737402939
0.33,1,23251,0.8223958537871727
0.33,1,23301,0.8230594190576074
0.33,1,23351,0.8271044951871098
0.33,1,23401,0.8708364049324914
0.33,1,23451,0.9011866772184409
0.33,1,23501,0.8859032126807114
0.33,1,23551,0.8885949938790451
0.33,1,23601,0.8904001760596584
0.33,1,23651,0.9700721938148344
0.33,1,23701,0.9595543394817386
0.33,1,23751,0.9393876713255228
0.33,1,23801,0.9492471942508387
0.33,1,23851,0.9295703867086247
0.33,1,23901,0.918469869576418
0.33,1,23951,0.9133164838237107
0.33,1,24001,0.9178420194443381
0.33,1,24051,0.91517774106202
0.33,1,24101,0.9479603488774088
0.33,1,24151,0.9159036988901513
0.33,1,24201,0.9154295467305107
0.33,1,24251,0.9118860155790086
0.33,1,24301,0.9118199024324781
0.33,1,24351,0.9064166957089774
0.33,1,24401,0.8714322308881945
0.33,1,24451,0.8193004687299709
0.33,1,24501,0.8651573402300042
0.33,1,24551,0.8950142589435893
0.33,1,24601,0.8615801395085079
0.33,1,24651,0.8139325030370504
0.33,1,24701,0.8427401767832262
0.33,1,24751,0.7663823446976822
0.33,1,24801,0.8722057733825638
0.33,1,24851,0.9179051997238499
0.33,1,24901,0.9249058175913417
0.33,1,24951,0.9425958341867822
0.33,1,25001,0.9424414699972729
0.33,1,25051,0.9843966813449877
0.33,1,25101,0.9745042621625372
0.33,1,25151,0.9458890669601786
0.33,1,25201,0.9530028940477946
0.33,1,25251,0.9493277757883265
0.33,1,25301,0.9444877942652902
0.33,1,25351,0.9224669942204979
0.33,1,25401,0.9621817780018038
0.33,1,25451,0.9107925249150526
0.33,1,25501,0.9300639714309532
0.33,1,25551,0.9515680419004412
0.33,1,25601,0.9015030045655892
0.33,1,25651,0.9212222530596612
0.33,1,25701,0.9358991380381866
0.33,1,25751,0.9312845183400258
0.33,1,25801,0.9110822848380327
0.33,1,25851,0.8767130053275027
0.33,1,25901,0.8426437121031712
0.33,1,25951,0.848187620557203
0.33,1,26001,0.9306682387370558
0.33,1,26051,0.9019635521739536
0.33,1,26101,0.9242718852445543
0.33,1,26151,0.8869017072896034
0.33,1,26201,0.9050851354277071
0.33,1,26251,0.9071697695372152
0.33,1,26301,0.9121197768979884
0.33,1,26351,0.9156778561071837
0.33,1,26401,0.9274096342324827
0.33,1,26451,0.7707850298971268
0.33,1,26501,0.8169983881160808
0.33,1,26551,0.9207956200155876
0.33,1,26601,0.9255997761053807
0.33,1,26651,0.9525811603220469
0.33,1,26701,0.9680643867147664
0.33,1,26751,0.9551094113927675
0.33,1,26801,0.9401859368150957
0.33,1,26851,0.9072061000519042
0.33,1,26901,0.9620310984234813
0.33,1,26951,0.9307118545942425
0.33,1,27001,0.9263173604883436
0.33,1,27051,0.9209256257216198
0.33,1,27101,0.9268482160785451
0.33,1,27151,0.8889335836467812
0.33,1,27201,0.9209906567150256
0.33,1,27251,0.8220217440018666
0.33,1,27301,0.7490588749633671
0.33,1,27351,0.7742549059257295
0.33,1,27401,0.7901919883282154
0.33,1,27451,0.8369622086402966
0.33,1,27501,0.8610446996004824
0.33,1,27551,0.7970019292640197
0.33,1,27601,0.6734677696201549
0.33,1,27651,0.49856236505245854
0.33,1,27701,0.6003257336284095
0.33,1,27751,0.5401250331629585
0.33,1,27801,0.5361629333967206
0.33,1,27851,0.653552163979895
0.33,1,27901,0.8488748335948635
0.33,1,27951,0.8965642225353287
0.33,1,28001,0.9168013013036153
0.33,1,28051,0.9222918536767964
0.33,1,28101,0.9024367586153066
0.33,1,28151,0.8863786898562942
0.33,1,28201,0.8694922337312185
0.33,1,28251,0.6636979596380951
0.33,1,28301,0.6223055914486905
0.33,1,28351,0.8791565222216825
0.33,1,28401,0.898851520342355
0.33,1,28451,0.8009502849145306
0.33,1,28501,0.8875205911651717
0.33,1,28551,0.8866569926019245
0.33,1,28601,0.8608219406020848
0.33,1,28651,0.8028347264738289
0.33,1,28701,0.8446634414478891
0.33,1,28751,0.903701963851208
0.33,1,28801,0.9049049792166192
0.33,1,28851,0.9144585436334616
0.33,1,28901,0.906419536561105
0.33,1,28951,0.9468182879396225
0.33,1,29001,0.9361197447472408
0.33,1,29051,0.9378505103161121
0.33,1,29101,0.9526167373355394
0.33,1,29151,0.8937808831402076
0.33,1,29201,0.8634154544419997
0.33,1,29251,0.889650299372176
0.33,1,29301,0.8586580002359887
0.33,1,29351,0.8656173347638992
0.33,1,29401,0.8524491671747583
0.33,1,29451,0.9221524741227449
0.33,1,29501,0.9113557291224275
0.33,1,29551,0.8845479522480351
0.33,1,29601,0.9142726800267825
0.33,1,29651,0.930651935330844
0.33,1,29701,0.939319222139292
0.33,1,29751,0.9369672695337538
0.33,1,29801,0.9042523430418677
0.33,1,29851,0.8884933917318115
0.33,1,29901,0.9222097488302402
0.33,1,29951,0.9487236215309859
0.33,1,30001,0.8980505037952584
0.33,1,30051,0.8592564815796512
0.33,1,30101,0.9093995004019126
0.33,1,30151,0.8732777858233369
0.33,1,30201,0.8996077527764569
0.33,1,30251,0.8762459953921249
0.33,1,30301,0.7430468367284004
0.33,1,30351,0.7016139111720036
0.33,1,30401,0.8913174099705302
0.33,1,30451,0.9353536811350166
0.33,1,30501,0.9609933351719093
0.33,1,30551,0.9481459507204572
0.33,1,30601,0.9101346078600375
0.33,1,30651,0.9305996806296597
0.33,1,30701,0.9570101796533252
0.33,1,30751,0.9176512914131129
0.33,1,30801,0.9146218179395655
0.33,1,30851,0.9260942528422921
0.33,1,30901,0.9565894533246183
0.33,1,30951,0.9500621734144772
0.33,1,31001,0.9570399447845819
0.33,1,31051,0.903445972393181
0.33,1,31101,0.7741195107313202
0.33,1,31151,0.7918470528802368
0.33,1,31201,0.6075445472851145
0.33,1,31251,0.6112148456877383
0.33,1,31301,0.8067066985450861
0.33,1,31351,0.901434563787721
0.33,1,31401,0.9152024050037614
0.33,1,31451,0.9371735887037708
0.33,1,31501,0.9426676413460855
0.33,1,31551,0.9417143796361843
0.33,1,31601,0.9428479343002502
0.33,1,31651,0.9640642619179624
0.33,1,31701,0.9206700738705064
0.33,1,31751,0.9116244781796535
0.33,1,31801,0.8995853260321505
0.33,1,31851,0.9212907731286029
0.33,1,31901,0.9128240993277488
0.33,1,31951,0.9248793072008588
0.33,1,32001,0.8857499012396892
0.33,1,32051,0.8943815699250187
0.33,1,32101,0.9404735901585609
0.33,1,32151,0.9223664826299376
0.33,1,32201,0.9310408375494715
0.33,1,32251,0.9068186959590396
0.33,1,32301,0.9414031979363743
0.33,1,32351,0.9176292392166449
0.33,1,32401,0.9154950411759313
0.33,1,32451,0.8844563114007644
0.33,1,32501,0.8773252742592412
0.33,1,32551,0.8625858121967531
0.33,1,32601,0.8876460137678837
0.33,1,32651,0.9450125178570082
0.33,1,32701,0.9399565513668413
0.33,1,32751,0.8958389587341995
0.33,1,32801,0.8129828097405204
0.33,1,32851,0.8178862191354711
0.33,1,32901,0.8051122027534466
0.33,1,32951,0.5952525988394133
0.33,1,33001,0.7166366381673418
0.33,1,33051,0.6852793032427704
0.33,1,33101,0.8565420854419634
0.33,1,33151,0.8947282272672978
0.33,1,33201,0.8871387997179243
0.33,1,33251,0.8495335506748104
0.33,1,33301,0.8318615403644715
0.33,1,33351,0.752815473991035
0.33,1,33401,0.7232124915530532
0.33,1,33451,0.8206329680347216
0.33,1,33501,0.8498810382117636
0.33,1,33551,0.9334046825320795
0.33,1,33601,0.9102758679194992
0.33,1,33651,0.8105440600415418
0.33,1,33701,0.8764944912939575
0.33,1,33751,0.9097583713967603
0.33,1,33801,0.8959490337976381
0.33,1,33851,0.8519683226216209
0.33,1,33901,0.9245371512516061
0.33,1,33951,0.945393233296879
0.33,1,34001,0.9192076263789497
0.33,1,34051,0.8646715433181303
0.33,1,34101,0.9092719254104472
0.33,1,34151,0.8806489501721515
0.33,1,34201,0.9058308766579002
0.33,1,34251,0.912134641488752
0.33,1,34301,0.8513885244535531
0.33,1,34351,0.8047292874711791
0.33,1,34401,0.8253739514622416
0.33,1,34451,0.771500846267482
0.33,1,34501,0.7378461898790122
0.33,1,34551,0.8143554523619102
0.33,1,34601,0.8976475806828633
0.33,1,34651,0.894359491692292
0.33,1,34701,0.8908588222161189
0.33,1,34751,0.9169155033562091
0.33,1,34801,0.8769350417592269
0.33,1,34851,0.9212220402999597
0.33,1,34901,0.8289577263712515
0.33,1,34951,0.9224617131575295
0.33,1,35001,0.9483931994387322
0.33,1,35051,0.9555707017134917
0.33,1,35101,0.9680848239700036
0.33,1,35151,0.9313069766379574
0.33,1,35201,0.9171184068404952
0.33,1,35251,0.9063909066516088
0.33,1,35301,0.9380104363416417
0.33,1,35351,0.9388541102684649
0.33,1,35401,0.9480410663364326
0.33,1,35451,0.923551020594456
0.33,1,35501,0.8948485307004914
0.33,1,35551,0.903628140123761
0.33,1,35601,0.7919775324012233
0.33,1,35651,0.7931573902013442
0.33,1,35701,0.8723465651874512
0.33,1,35751,0.8631374470883131
0.33,1,35801,0.886970246004666
0.33,1,35851,0.9016249717464766
0.33,1,35901,0.8894325943245392
0.33,1,35951,0.8584387353723419
0.33,1,36001,0.7892103141162689
0.33,1,36051,0.6457443573325456
0.33,1,36101,0.6346229609045926
0.33,1,36151,0.6199619533468255
0.33,1,36201,0.5888253082083756
0.33,1,36251,0.6053548532110078
0.33,1,36301,0.8931569921901956
0.33,1,36351,0.9062535010252352
0.33,1,36401,0.8694939146525903
0.33,1,36451,0.7706421099525682
0.33,1,36501,0.714539029073491
0.33,1,36551,0.7703011747509664
0.33,1,36601,0.9054364254447403
0.33,1,36651,0.9395337686624137
0.33,1,36701,0.9308523427567629
0.33,1,36751,0.9622000560059861
0.33,1,36801,0.9435838733500058
0.33,1,36851,0.9219582962724011
0.33,1,36901,0.9083313208053931
0.33,1,36951,0.9445073831636429
0.33,1,37001,0.9345199855459527
0.33,1,37051,0.9586293521010055
0.33,1,37101,0.9453242570894161
0.33,1,37151,0.9310982645608937
0.33,1,37201,0.9544518460276734
0.33,1,37251,0.9081621237013752
0.33,1,37301,0.8646079267904307
0.33,1,37351,0.8806594554661626
0.33,1,37401,0.8735184341730311
0.33,1,37451,0.915352832839783
0.33,1,37501,0.9325368019143714
0.33,1,37551,0.9093160808112943
0.33,1,37601,0.913470118979954
0.33,1,37651,0.6729158890622292
0.33,1,37701,0.5281625320574176
0.33,1,37751,0.7412800266446838
0.33,1,37801,0.9229265368727397
0.33,1,37851,0.9183274203372631
0.33,1,37901,0.9068383377546071
0.33,1,37951,0.9281531006182967
0.33,1,38001,0.9417193946646154
0.33,1,38051,0.9372879507541575
0.33,1,38101,0.9233099444289667
0.33,1,38151,0.9298573421898565
0.33,1,38201,0.9237603439222789
0.33,1,38251,0.9545723903097959
0.33,1,38301,0.949321630783895
0.33,1,38351,0.9095368151606675
0.33,1,38401,0.9601452593708644
0.33,1,38451,0.9388538072070538
0.33,1,38501,0.8334309032977074
0.33,1,38551,0.8397988423356795
0.33,1,38601,0.8809608768951298
0.33,1,38651,0.9359734889103939
0.33,1,38701,0.9404349735826811
0.33,1,38751,0.9356189076809456
0.33,1,38801,0.9611278081796129
0.33,1,38851,0.8710702713645044
0.33,1,38901,0.9206541916338252
0.33,1,38951,0.9292809463844681
0.33,1,39001,0.948627306355007
0.33,1,39051,0.9168031621449045
0.33,1,39101,0.9097481985769013
0.33,1,39151,0.9557436648729648
0.33,1,39201,0.9321036215270045
0.33,1,39251,0.9397530677225951
0.33,1,39301,0.9115694033370293
0.33,1,39351,0.89724376182724
0.33,1,39401,0.9377779938818821
0.33,1,39451,0.9285334656257285
0.33,1,39501,0.9567405247192485
0.33,1,39551,0.9206452030485285
0.33,1,39601,0.8820136896094314
0.33,1,39651,0.9163770462459983
0.33,1,39701,0.9768132067955098
0.33,1,39751,0.9502661124420234
0.33,1,39801,0.9010514900398078
0.33,1,39851,0.9038348419619233
0.33,1,39901,0.9019046820974725
0.33,1,39951,0.906659749757314
0.33,1,40001,0.9034385618792627
0.33,1,40051,0.8668040636468793
0.33,1,40101,0.9055639483589569
0.33,1,40151,0.9190730968767818
0.33,1,40201,0.9257242845609595
0.33,1,40251,0.9260345270887126
0.33,1,40301,0.9114063429656839
0.33,1,40351,0.8698441560225548
0.33,1,40401,0.8260355392068314
0.33,1,40451,0.846585371329837
0.33,1,40501,0.7460926644787085
0.33,1,40551,0.6218601161183598
0.33,1,40601,0.630587909762162
0.33,1,40651,0.7932937352760057
0.33,1,40701,0.9028391368283765
0.33,1,40751,0.9404299892878711
0.33,1,40801,0.9381003574717358
0.33,1,40851,0.9564691589222659
0.33,1,40901,0.948856860249798
0.33,1,40951,0.9230856951431177
0.33,1,41001,0.9190378126597005
0.33,1,41051,0.8847809296187411
0.33,1,41101,0.8815157905950192
0.33,1,41151,0.8597092330177762
0.33,1,41201,0.868060458708371
0.33,1,41251,0.9030451186035574
0.33,1,41301,0.9221983199022322
0.33,1,41351,0.9218148261432615
0.33,1,41401,0.8924946258337965
0.33,1,41451,0.908891861356814
0.33,1,41501,0.9458244156843384
0.33,1,41551,0.9537150787178303
0.33,1,41601,0.937818631714563
0.33,1,41651,0.934829801704258
0.33,1,41701,0.9389572447254336
0.33,1,41751,0.9071641463359617
0.33,1,41801,0.9091278017624015
0.33,1,41851,0.9240254044066354
0.33,1,41901,0.9379623196255998
0.33,1,41951,0.9430406769261207
0.33,1,42001,0.9265594570379222
0.33,1,42051,0.9535039179856056
0.33,1,42101,0.9435127566594391
0.33,1,42151,0.9492907438999507
0.33,1,42201,0.9362260448760735
0.33,1,42251,0.9296699243154796
0.33,1,42301,0.9314961451821804
0.33,1,42351,0.890908618151111
0.33,1,42401,0.9448228528742963
0.33,1,42451,0.921211882327159
0.33,1,42501,0.8918080097896316
0.33,1,42551,0.8730321634503395
0.33,1,42601,0.9331654407679384
0.33,1,42651,0.8642776980139472
0.33,1,42701,0.769799803498485
0.33,1,42751,0.7561768765426709
0.33,1,42801,0.7446256613593054
0.33,1,42851,0.6801786817566995
0.33,1,42901,0.706940471658907
0.33,1,42951,0.7160809602714712
0.33,1,43001,0.8949407676036809
0.33,1,43051,0.9600060460504832
0.33,1,43101,0.9379503456596691
0.33,1,43151,0.9325846683795274
0.33,1,43201,0.8900443873197104
0.33,1,43251,0.9456752261743543
0.33,1,43301,0.9343695406335146
0.33,1,43351,0.8876023909296284
0.33,1,43401,0.9525889719949138
0.33,1,43451,0.9469196773986103
0.33,1,43501,0.9404833831162009
0.33,1,43551,0.9459464542424588
0.33,1,43601,0.9483086804410253
0.33,1,43651,0.9430363720541544
0.33,1,43701,0.9382286889033011
0.33,1,43751,0.9306502540413172
0.33,1,43801,0.9128034805547924
0.33,1,43851,0.9378213572409646
0.33,1,43901,0.9252953807278974
0.33,1,43951,0.9049423730905486
0.33,1,44001,0.8129547992447624
0.33,1,44051,0.8105488140669784
0.33,1,44101,0.8667289115647313
0.33,1,44151,0.935936899513467
0.33,1,44201,0.9343322709731122
0.33,1,44251,0.9424134751747117
0.33,1,44301,0.9289410056510236
0.33,1,44351,0.9662422889654838
0.33,1,44401,0.9596621978482334
0.33,1,44451,0.9639751816840457
0.33,1,44501,0.9422339015877442
0.33,1,44551,0.9046013881795055
0.33,1,44601,0.95071560758333
0.33,1,44651,0.9669301717135175
0.33,1,44701,0.9533238001072241
0.33,1,44751,0.9133029153039446
0.33,1,44801,0.8851899752578758
0.33,1,44851,0.95052939377471
0.33,1,44901,0.9391524381260958
0.33,1,44951,0.909887134985275
0.33,1,45001,0.9101853455941109
0.33,1,45051,0.882046151361281
0.33,1,45101,0.8745064881772813
0.33,1,45151,0.9134868800476259
0.33,1,45201,0.874390431138071
0.33,1,45251,0.8720049477251327
0.33,1,45301,0.918172126034016
0.33,1,45351,0.8693595052090206
0.33,1,45401,0.9118991104722799
0.33,1,45451,0.9019557426729128
0.33,1,45501,0.8704375570847138
0.33,1,45551,0.9267129344017133
0.33,1,45601,0.9467909828757607
0.33,1,45651,0.9438815580419807
0.33,1,45701,0.9545207538237944
0.33,1,45751,0.9558849440236152
0.33,1,45801,0.9605441510490819
0.33,1,45851,0.9425046781702133
0.33,1,45901,0.9511409646473618
0.33,1,45951,0.946166149125376
0.33,1,46001,0.8991709004741457
0.33,1,46051,0.9319186122602915
0.33,1,46101,0.9343472048214445
0.33,1,46151,0.955353507974269
0.33,1,46201,0.9362855045693645
0.33,1,46251,0.9406325770338475
0.33,1,46301,0.9404289792806523
0.33,1,46351,0.9595304560692395
0.33,1,46401,0.9518787361745914
0.33,1,46451,0.948086239118364
0.33,1,46501,0.9454645667980437
0.33,1,46551,0.9367798937159523
0.33,1,46601,0.9164698208290152
0.33,1,46651,0.8580714662724628
0.33,1,46701,0.8805724827469755
0.33,1,46751,0.8990839508953424
0.33,1,46801,0.9533193729385263
0.33,1,46851,0.9456258674002666
0.33,1,46901,0.9505370575470105
0.33,1,46951,0.9244046211216569
0.33,1,47001,0.8576352193114547
0.33,1,47051,0.9256097779166077
0.33,1,47101,0.9440579918999304
0.33,1,47151,0.9538408427928994
0.33,1,47201,0.9295019597705076
0.33,1,47251,0.9217340551893852
0.33,1,47301,0.9299467585788588
0.33,1,47351,0.9377294834036339
0.33,1,47401,0.8854082451427243
0.33,1,47451,0.7998593714694869
0.33,1,47501,0.7869973947340766
0.33,1,47551,0.7849340993212733
0.33,1,47601,0.8010555853418339
0.33,1,47651,0.8693241627183795
0.33,1,47701,0.936717822241374
0.33,1,47751,0.9425095342530128
0.33,1,47801,0.9321496275524789
0.33,1,47851,0.9534739215467505
0.33,1,47901,0.9375197091630548
0.33,1,47951,0.9213030131930691
0.33,1,48001,0.8429136821038332
0.33,1,48051,0.9144266290651808
0.33,1,48101,0.9163153166758241
0.33,1,48151,0.9192539206102979
0.33,1,48201,0.8482636267977788
0.33,1,48251,0.8248870651010088
0.33,1,48301,0.789309343640866
0.33,1,48351,0.7159748969212402
0.33,1,48401,0.5951821792064852
0.33,1,48451,0.7167245316610387
0.33,1,48501,0.5140703724141992
0.33,1,48551,0.42030996369584817
0.33,1,48601,0.4650379736397088
0.33,1,48651,0.6298983453880289
0.33,1,48701,0.6964890813053496
0.33,1,48751,0.8946889483514174
0.33,1,48801,0.9029119931471488
0.33,1,48851,0.9168991797553034
0.33,1,48901,0.9414433998533102
0.33,1,48951,0.9304375998896333
0.33,1,49001,0.9369069536065664
0.33,1,49051,0.9421790978509509
0.33,1,49101,0.9229390588530795
0.33,1,49151,0.909097051270878
0.33,1,49201,0.9589724241779071
0.33,1,49251,0.9181530321483343
0.33,1,49301,0.9368971659369711
0.33,1,49351,0.8765649268574546
0.33,1,49401,0.8679853441585627
0.33,1,49451,0.9163315823759375
0.33,1,49501,0.9183490424959585
0.33,1,49551,0.9540231498389462
0.33,1,49601,0.9346736617016508
0.33,1,49651,0.9285512454776406
0.33,1,49701,0.9290219575113353
0.33,1,49751,0.957670234452166
0.33,1,49801,0.9392768000474592
0.33,1,49851,0.9226507480364851
0.33,1,49901,0.8630859666278279
0.33,1,49951,0.8418832480548755
0.33,1,50001,0.8499261317928817
0.33,1,50051,0.7647196258988447
0.33,1,50101,0.8077326970354992
0.33,1,50151,0.8518936993946671
0.33,1,50201,0.9294307239882196
0.33,1,50251,0.8598021962126641
0.33,1,50301,0.9029743769154193
0.33,1,50351,0.9266683727824883
0.33,1,50401,0.9216143436073212
0.33,1,50451,0.940730526738151
0.33,1,50501,0.9113751291212281
0.33,1,50551,0.9107349731391183
0.33,1,50601,0.9174133994356266
0.33,1,50651,0.872700868141726
0.33,1,50701,0.931618084338698
0.33,1,50751,0.9327345257947286
0.33,1,50801,0.9075549964563899
0.33,1,50851,0.9365122042734879
0.33,1,50901,0.9639075770936488
0.33,1,50951,0.94193643820774
0.33,1,51001,0.8506366108615424
0.33,1,51051,0.7895034998877891
0.33,1,51101,0.8186789904661178
0.33,1,51151,0.9212092538786654
0.33,1,51201,0.9383758645999798
0.33,1,51251,0.9379654395228413
0.33,1,51301,0.9136411089295026
0.33,1,51351,0.8687225396378674
0.33,1,51401,0.9058631379993497
0.33,1,51451,0.896404413932013
0.33,1,51501,0.9335400355627039
0.33,1,51551,0.9322920612232906
0.33,1,51601,0.9348773184954792
0.33,1,51651,0.9346128023562391
0.33,1,51701,0.8968657863020989
0.33,1,51751,0.8963687566367076
0.33,1,51801,0.8152121014726493
0.33,1,51851,0.9125165540462556
0.33,1,51901,0.9651892067665099
0.33,1,51951,0.9142851493407526
0.33,1,52001,0.8096159130306456
0.33,1,52051,0.8482367128992557
0.33,1,52101,0.9074643383005955
0.33,1,52151,0.8999080285008524
0.33,1,52201,0.9211955237130406
0.33,1,52251,0.9170896053273904
0.33,1,52301,0.8649872169305456
0.33,1,52351,0.9056358086802868
0.33,1,52401,0.892339610159493
0.33,1,52451,0.8773854246877789
0.33,1,52501,0.8337915513107358
0.33,1,52551,0.8073665654185009
0.33,1,52601,0.859907511664925
0.33,1,52651,0.9151551862231073
0.33,1,52701,0.9018431925915643
0.33,1,52751,0.8385482937363924
0.33,1,52801,0.8678088120978644
0.33,1,52851,0.8391022436968182
0.33,1,52901,0.9212906303924979
0.33,1,52951,0.881051010782635
0.33,1,53001,0.9083634534672489
0.33,1,53051,0.9344283116252879
0.33,1,53101,0.9255154755188779
0.33,1,53151,0.9455742626419636
0.33,1,53201,0.9188160541675581
0.33,1,53251,0.8851872617995059
0.33,1,53301,0.8862804148375476
0.33,1,53351,0.8530214760446948
0.33,1,53401,0.8981386048112381
0.33,1,53451,0.9008431050716134
0.33,1,53501,0.8062279467144701
0.33,1,53551,0.7981914875885002
0.33,1,53601,0.8563912291605008
0.33,1,53651,0.8523629951799094
0.33,1,53701,0.7680156150236708
0.33,1,53751,0.713732671358092
0.33,1,53801,0.7424417882908996
0.33,1,53851,0.7783925886908658
0.33,1,53901,0.878448583945715
0.33,1,53951,0.9376834713937183
0.33,1,54001,0.9382627732275264
0.33,1,54051,0.8558804501119119
0.33,1,54101,0.7457622888867123
0.33,1,54151,0.6507310534144971
0.33,1,54201,0.5439083870051894
0.33,1,54251,0.6216403606671974
0.33,1,54301,0.5908611883965984
0.33,1,54351,0.4737762673412065
0.33,1,54401,0.6640716424457266
0.33,1,54451,0.8339565283385462
0.33,1,54501,0.9019427221007491
0.33,1,54551,0.822140590868829
0.33,1,54601,0.7387244779623375
0.33,1,54651,0.7796907037355475
0.33,1,54701,0.7272362705594747
0.33,1,54751,0.889263816767198
0.33,1,54801,0.9243512226325611
0.33,1,54851,0.8576325376814643
0.33,1,54901,0.8113038123568738
0.33,1,54951,0.9251380389964101
0.33,1,55001,0.9043604930473188
0.33,1,55051,0.931896396530155
0.33,1,55101,0.912912469867143
0.33,1,55151,0.9190676713225991
0.33,1,55201,0.9538788227404317
0.33,1,55251,0.948413856179761
0.33,1,55301,0.9394097582536891
0.33,1,55351,0.94140222952369
0.33,1,55401,0.9323718587375566
0.33,1,55451,0.8533743753360776
0.33,1,55501,0.9156239130707486
0.33,1,55551,0.9514241036248346
0.33,1,55601,0.9250092974585935
0.33,1,55651,0.8905449679946544
0.33,1,55701,0.8391995700657432
0.33,1,55751,0.9122077563648182
0.33,1,55801,0.9370955013922112
0.33,1,55851,0.9201627338815376
0.33,1,55901,0.9074912012390441
0.33,1,55951,0.9349943639326856
0.33,1,56001,0.9452270242735121
0.33,1,56051,0.946293808468497
0.33,1,56101,0.9582011090336705
0.33,1,56151,0.937121125016214
0.33,1,56201,0.9488826615222608
0.33,1,56251,0.9136414699827693
0.33,1,56301,0.8565717342500561
0.33,1,56351,0.9196031336890501
0.33,1,56401,0.9290422637138974
0.33,1,56451,0.9349638643238614
0.33,1,56501,0.9267246977166946
0.33,1,56551,0.8860078704677757
0.33,1,56601,0.9100469368603812
0.33,1,56651,0.9254375076947053
0.33,1,56701,0.9211266393358756
0.33,1,56751,0.9339323960797651
0.33,1,56801,0.9420302337827007
0.33,1,56851,0.9560264190873149
0.33,1,56901,0.9389210639364234
0.33,1,56951,0.9313608569431335
0.33,1,57001,0.8927422540909145
0.33,1,57051,0.9222728334944551
0.33,1,57101,0.9268456558171427
0.33,1,57151,0.8893216118671636
0.33,1,57201,0.9463270829529472
0.33,1,57251,0.9355389039371752
