sigma,step,phi
0.3,14126,0.9555203735187716
0.3,14151,0.9627668498105681
0.3,14176,0.9436299232806651
0.3,14201,0.9612116383104091
0.3,14226,0.9387380695585347
0.3,14251,0.9081770160555074
0.3,14276,0.929911632891914
0.3,14301,0.9249101512710619
0.3,14326,0.9260914389268265
0.3,14351,0.8883931837128677
0.3,14376,0.9178222985885556
0.3,14401,0.9122217029140276
0.3,14426,0.8766670532594467
0.3,14451,0.7935054097879063
0.3,14476,0.7136814266114913
0.3,14501,0.7504397444889246
0.3,14526,0.7888578685423029
0.3,14551,0.8291117355274642
0.3,14576,0.8512857550642737
0.3,14601,0.8214901623003656
0.3,14626,0.9078221827089038
0.3,14651,0.8816266773511033
0.3,14676,0.899883343934949
0.3,14701,0.8883347944715195
0.3,14726,0.944441881584205
0.3,14751,0.9070016092928564
0.3,14776,0.9020958355984582
0.3,14801,0.8953644958915105
0.3,14826,0.915114548809157
0.3,14851,0.9148910697261783
0.3,14876,0.9175436722723175
0.3,14901,0.9159796426726932
0.3,14926,0.8760712419732432
0.3,14951,0.9203556542249306
0.3,14976,0.9423055783348941
0.33,1,0.167030561587577
0.33,26,0.5848417399397257
0.33,51,0.7042708925795033
0.33,76,0.7103764341534877
0.33,101,0.7248944178839573
0.33,126,0.6769376057966302
0.33,151,0.6574484235628965
0.33,176,0.6909731792337487
0.33,201,0.8081420063866319
0.33,226,0.7479164741571064
0.33,251,0.8422356683543022
0.33,276,0.9177174902349395
0.33,301,0.8802720702910454
0.33,326,0.8098340027606743
0.33,351,0.7962058044622919
0.33,376,0.845889935833899
0.33,401,0.8069286527306982
0.33,426,0.857747910434442
0.33,451,0.8136927502794511
0.33,476,0.8413592108578762
0.33,501,0.7564524841542549
0.33,526,0.7598330473803904
0.33,551,0.8265650320110646
0.33,576,0.8624799101953232
0.33,601,0.824033021898879
0.33,626,0.8650217000706234
0.33,651,0.862259705978206
0.33,676,0.8631816955326104
0.33,701,0.905941648310561
0.33,726,0.8956735338996523
0.33,751,0.9255801536238942
0.33,776,0.9287641732480192
0.33,801,0.9312871408807354
0.33,826,0.9550283577743717
0.33,851,0.915743131819295
0.33,876,0.9060753935258249
0.33,901,0.8582651888599057
0.33,926,0.7487492413553778
0.33,951,0.761637972913069
0.33,976,0.7684131234961423
0.33,1001,0.8618418615411262
0.33,1026,0.9363039777267053
0.33,1051,0.9386941257527134
0.33,1076,0.9559215323910273
0.33,1101,0.9369331428509722
0.33,1126,0.9247129687974025
0.33,1151,0.9231956628636374
0.33,1176,0.9004362974628953
0.33,1201,0.9257875979476357
0.33,1226,0.9267506340336343
0.33,1251,0.9147834366201564
0.33,1276,0.9087552533748527
0.33,1301,0.8933327012827647
0.33,1326,0.8362330244680745
0.33,1351,0.8854748165350284
0.33,1376,0.9293418460372945
0.33,1401,0.9036486228651882
0.33,1426,0.941168063009698
0.33,1451,0.930923262942679
0.33,1476,0.9193705606652389
0.33,1501,0.8751652670929757
0.33,1526,0.8985071588254135
0.33,1551,0.9098910033417718
0.33,1576,0.9170818530804141
0.33,1601,0.8923580179645478
0.33,1626,0.886140923886667
0.33,1651,0.8783820175439581
0.33,1676,0.8416156218137456
0.33,1701,0.8658131384892073
0.33,1726,0.8020711920513646
0.33,1751,0.7111081695151404
0.33,1776,0.7174163503971767
0.33,1801,0.7375769527371181
0.33,1826,0.808019635209442
0.33,1851,0.8669469393079962
0.33,1876,0.8477706549462227
0.33,1901,0.8286861719697165
0.33,1926,0.8959270648688618
0.33,1951,0.8348597528264885
0.33,1976,0.8318161137630301
0.33,2001,0.8221946962998247
0.33,2026,0.8229546534687859
0.33,2051,0.8989922482446259
0.33,2076,0.9075446607583462
0.33,2101,0.9181016635227459
0.33,2126,0.8894750969596078
0.33,2151,0.9141266588303335
0.33,2176,0.928642270630819
0.33,2201,0.9482055519339022
0.33,2226,0.9182029605102925
0.33,2251,0.9196825297124013
0.33,2276,0.9051627558925608
0.33,2301,0.9365932339285888
0.33,2326,0.9260832606885967
0.33,2351,0.8679996850263594
0.33,2376,0.8085826878380077
0.33,2401,0.7470121933723227
0.33,2426,0.790685895092273
0.33,2451,0.854282898290956
0.33,2476,0.9019973985424441
0.33,2501,0.9301560537017418
0.33,2526,0.9361666069719456
0.33,2551,0.9407787304518757
0.33,2576,0.886599182092552
0.33,2601,0.8374053784700144
0.33,2626,0.8698837889262376
0.33,2651,0.928254711487692
0.33,2676,0.9247821338557602
0.33,2701,0.8998761900752386
0.33,2726,0.9156725009743706
0.33,2751,0.9112660979828977
0.33,2776,0.9372811200968743
0.33,2801,0.9030846883465516
0.33,2826,0.9147718594822278
0.33,2851,0.9269353082725069
0.33,2876,0.88804210004631
0.33,2901,0.8585781173866032
0.33,2926,0.8836810668305959
0.33,2951,0.8997006746516969
0.33,2976,0.9245248513311368
0.33,3001,0.9541091854375449
0.33,3026,0.9209106259662144
0.33,3051,0.8538458927919685
0.33,3076,0.8509195799446022
0.33,3101,0.8947676072696766
0.33,3126,0.8941379719537302
0.33,3151,0.9240130172789891
0.33,3176,0.9511717629107299
0.33,3201,0.9577706417843637
0.33,3226,0.966485528157003
0.33,3251,0.9297334012118574
0.33,3276,0.9457623412954351
0.33,3301,0.953017927635957
0.33,3326,0.957859857357228
0.33,3351,0.941188844268672
0.33,3376,0.9013759764712459
0.33,3401,0.8193645436233095
0.33,3426,0.7666567403450945
0.33,3451,0.684088796549527
0.33,3476,0.6739930075467253
0.33,3501,0.7027319259791671
0.33,3526,0.7170001928899681
0.33,3551,0.8456997724610978
0.33,3576,0.9181777807756422
0.33,3601,0.919135804866168
0.33,3626,0.945184009904467
0.33,3651,0.9337699849309504
0.33,3676,0.9282332587626684
0.33,3701,0.9112585242045794
0.33,3726,0.8894774009819459
0.33,3751,0.890304996998085
0.33,3776,0.9290321018394806
0.33,3801,0.9104768059040609
0.33,3826,0.8792761718590679
0.33,3851,0.9047985538562396
0.33,3876,0.9087560366313903
0.33,3901,0.8880016477260309
0.33,3926,0.8640390288650287
0.33,3951,0.8513087950524302
0.33,3976,0.877686025983523
0.33,4001,0.8458207157344187
0.33,4026,0.8953074115270087
0.33,4051,0.9135609126875048
0.33,4076,0.9254291437492266
0.33,4101,0.8652023682034915
0.33,4126,0.7897481924363634
0.33,4151,0.765853241390082
0.33,4176,0.6739572464547279
0.33,4201,0.6533314739976206
0.33,4226,0.6299474038683538
0.33,4251,0.7271458143073383
0.33,4276,0.7184379938211004
0.33,4301,0.7825493010706659
0.33,4326,0.7910243579315811
0.33,4351,0.744994266016233
0.33,4376,0.6819296668729878
0.33,4401,0.7913697156576394
0.33,4426,0.8715209595604044
0.33,4451,0.8902221775258384
0.33,4476,0.9359749588681483
0.33,4501,0.9366756728062468
0.33,4526,0.9384608382962937
0.33,4551,0.8902671054356754
0.33,4576,0.8449957495037929
0.33,4601,0.7808210646465505
0.33,4626,0.7875203122027504
0.33,4651,0.7299173253862772
0.33,4676,0.6276424274098018
0.33,4701,0.5011250738895576
0.33,4726,0.6608458479898881
0.33,4751,0.7872850907742593
0.33,4776,0.8394488267639448
0.33,4801,0.8855969502026089
0.33,4826,0.8611041708223173
0.33,4851,0.8951166834048113
0.33,4876,0.9400163187011142
0.33,4901,0.9359317713070492
0.33,4926,0.9309699126003854
0.33,4951,0.9179482842704126
0.33,4976,0.9217546470624428
0.33,5001,0.9340207761825964
0.33,5026,0.9089819421554928
0.33,5051,0.8963155016272675
0.33,5076,0.8129872400495961
0.33,5101,0.8791237434172436
0.33,5126,0.929968648079651
0.33,5151,0.9198973532109538
0.33,5176,0.8927857951755555
0.33,5201,0.8933183184564677
0.33,5226,0.8305767572350033
0.33,5251,0.7309266288786859
0.33,5276,0.728514812366705
0.33,5301,0.630795505038303
0.33,5326,0.5848273149732194
0.33,5351,0.5787045486794457
0.33,5376,0.5802740449812839
0.33,5401,0.5498165044776372
0.33,5426,0.68425384908473
0.33,5451,0.8323227009367513
0.33,5476,0.851962726569782
0.33,5501,0.7963888201709484
0.33,5526,0.7986126291017384
0.33,5551,0.8892536996522308
0.33,5576,0.9125789186274658
0.33,5601,0.8631795224575121
0.33,5626,0.8444019249020395
0.33,5651,0.7547639647945663
0.33,5676,0.7665068180321343
0.33,5701,0.7268405383058507
0.33,5726,0.7300213672110939
0.33,5751,0.7565984874114484
0.33,5776,0.7613366356696097
0.33,5801,0.8056155165065997
0.33,5826,0.8267468519566441
0.33,5851,0.8155400899940942
0.33,5876,0.8115729597866095
0.33,5901,0.8211095261959763
0.33,5926,0.8281459354577301
0.33,5951,0.85155885683874
0.33,5976,0.8929552318888905
0.33,6001,0.8778161750894611
0.33,6026,0.8911542949364153
0.33,6051,0.8829602421428433
0.33,6076,0.860860110397624
0.33,6101,0.8961796767489928
0.33,6126,0.8970108680663108
0.33,6151,0.9056476295734976
0.33,6176,0.8856689399319342
0.33,6201,0.8428619243019259
0.33,6226,0.7961116928855917
0.33,6251,0.6512542426050022
0.33,6276,0.6084785898743554
0.33,6301,0.6479169025442988
0.33,6326,0.8028411341646338
0.33,6351,0.8954090792314031
0.33,6376,0.9195877571611416
0.33,6401,0.9084502200614014
0.33,6426,0.9288465867504677
0.33,6451,0.9128601308786372
0.33,6476,0.9009288329614475
0.33,6501,0.8677419292616141
0.33,6526,0.8906199008379074
0.33,6551,0.8699221296474624
0.33,6576,0.8690501367325173
0.33,6601,0.825421670740464
0.33,6626,0.8276044614360405
0.33,6651,0.8117466988174491
0.33,6676,0.819687610442166
0.33,6701,0.8193432405228023
0.33,6726,0.8232558123343012
0.33,6751,0.847711696620489
0.33,6776,0.8509636844739729
0.33,6801,0.9368864662981349
0.33,6826,0.9541154838123349
0.33,6851,0.9359328221661287
0.33,6876,0.9121786298999399
0.33,6901,0.8415486201637025
0.33,6926,0.8347786821729059
0.33,6951,0.86647895395032
0.33,6976,0.9097463870583514
0.33,7001,0.9432639577300597
0.33,7026,0.9650097145494408
0.33,7051,0.9576628716937251
0.33,7076,0.9348738330021271
0.33,7101,0.938591181704434
0.33,7126,0.9688765481130946
0.33,7151,0.9676002965629545
0.33,7176,0.9646673800826595
0.33,7201,0.9619493062342456
0.33,7226,0.9465685128257649
0.33,7251,0.939838352229676
0.33,7276,0.9091548439584738
0.33,7301,0.8598211090073995
0.33,7326,0.8578602907290128
0.33,7351,0.7804691935964383
0.33,7376,0.8605236190100733
0.33,7401,0.8703762697541881
0.33,7426,0.9310634480256407
0.33,7451,0.910166041112245
0.33,7476,0.8472823357585301
0.33,7501,0.8251658878515093
0.33,7526,0.8335796375836226
0.33,7551,0.7956842475666784
0.33,7576,0.7771678174499494
0.33,7601,0.8167184593997282
0.33,7626,0.8310532219405393
0.33,7651,0.9018402458394418
0.33,7676,0.9031896657496807
0.33,7701,0.8755525863380001
0.33,7726,0.8461835753793335
0.33,7751,0.8402645006836591
0.33,7776,0.8545125952076562
0.33,7801,0.8645369379651731
0.33,7826,0.8483451922320765
0.33,7851,0.7921142467370327
0.33,7876,0.8024369511787841
0.33,7901,0.8148527225417548
0.33,7926,0.7949049934050505
0.33,7951,0.8252189073312738
0.33,7976,0.8175737905285859
0.33,8001,0.8611531526270687
0.33,8026,0.897619621415591
0.33,8051,0.8979741770840531
0.33,8076,0.9051235465016837
0.33,8101,0.9323009250804795
0.33,8126,0.9069484570953994
0.33,8151,0.9451141314645288
0.33,8176,0.9322286221033699
0.33,8201,0.9051019974994827
0.33,8226,0.9125541027772126
0.33,8251,0.8876174407895526
0.33,8276,0.8580385453263212
0.33,8301,0.8905110928236707
0.33,8326,0.8990560133618557
0.33,8351,0.8671437449806427
0.33,8376,0.9176753370127332
0.33,8401,0.9070213157918294
0.33,8426,0.9207555781216723
0.33,8451,0.9069699575884614
0.33,8476,0.9508892412511437
0.33,8501,0.9369750303216411
0.33,8526,0.9469464169557903
0.33,8551,0.9521783402432958
0.33,8576,0.9445623333272156
0.33,8601,0.9204171565182053
0.33,8626,0.8939949355346806
0.33,8651,0.9177124910503532
0.33,8676,0.9372467798513675
0.33,8701,0.9375298258251705
0.33,8726,0.9306404090738669
0.33,8751,0.9182372157205777
0.33,8776,0.9495505006364476
0.33,8801,0.9377694912825847
0.33,8826,0.9375807032395406
0.33,8851,0.961604003840954
0.33,8876,0.9212402771921521
0.33,8901,0.954451670429024
0.33,8926,0.9459683757990519
0.33,8951,0.9586742537639318
0.33,8976,0.931322208104261
0.33,9001,0.9166006834576763
0.33,9026,0.9353212401521038
0.33,9051,0.9337964013082027
0.33,9076,0.9445793666230949
0.33,9101,0.8614517358178019
0.33,9126,0.896188017259955
0.33,9151,0.8975910840984441
0.33,9176,0.9069281173306674
0.33,9201,0.891690870141454
0.33,9226,0.8920934275888839
0.33,9251,0.889811711090288
0.33,9276,0.8802157523813675
0.33,9301,0.8920135798493783
0.33,9326,0.8574450474830574
0.33,9351,0.8633895747097233
0.33,9376,0.8515606468935398
0.33,9401,0.8782547318550578
0.33,9426,0.9158075707484646
0.33,9451,0.9183976295812393
0.33,9476,0.9277537752061618
0.33,9501,0.9091536857120162
0.33,9526,0.9038986912959245
0.33,9551,0.9120324392613564
0.33,9576,0.8726804879115737
0.33,9601,0.8587802354634404
0.33,9626,0.8898048150549025
0.33,9651,0.8959321533609964
0.33,9676,0.8839399009202918
0.33,9701,0.9108389560463113
0.33,9726,0.8961864848679059
0.33,9751,0.8843197670661048
0.33,9776,0.8656285801424154
0.33,9801,0.8568396049107455
0.33,9826,0.8626742907085954
0.33,9851,0.8803196100273895
0.33,9876,0.8892867321175194
0.33,9901,0.874189960902644
0.33,9926,0.9052224128310011
0.33,9951,0.9470977146316055
0.33,9976,0.9515052636796946
0.33,10001,0.9512930425423819
0.33,10026,0.9551337539096066
0.33,10051,0.9625527872026365
0.33,10076,0.95465423924988
0.33,10101,0.9494203705374601
0.33,10126,0.9387013564845752
0.33,10151,0.9468202240987139
0.33,10176,0.9519592556553637
0.33,10201,0.928974864835241
0.33,10226,0.9164342932954567
0.33,10251,0.9039713540173825
0.33,10276,0.9129922456652502
0.33,10301,0.9355045036156785
0.33,10326,0.9420696367584065
0.33,10351,0.9401128953026342
0.33,10376,0.9387856871625907
0.33,10401,0.93157207158088
0.33,10426,0.9279377128523908
0.33,10451,0.940148794242155
0.33,10476,0.9611573737166496
0.33,10501,0.9168461353272837
0.33,10526,0.9411629571071689
0.33,10551,0.9620673098492141
0.33,10576,0.9556759202353934
0.33,10601,0.9683110612010766
0.33,10626,0.9525041796131963
0.33,10651,0.9318665815124872
0.33,10676,0.9406415734009994
0.33,10701,0.9548647814925477
0.33,10726,0.9520099460459662
0.33,10751,0.9299968158428442
0.33,10776,0.9210510806573525
0.33,10801,0.8731445480753978
0.33,10826,0.7921302036471252
0.33,10851,0.9220471302407393
0.33,10876,0.9225251848586978
0.33,10901,0.958565841283581
0.33,10926,0.9671273730783444
0.33,10951,0.9658912171271613
0.33,10976,0.9466041719839816
0.33,11001,0.9657405082843921
0.33,11026,0.9582735218670009
0.33,11051,0.9108363465194225
0.33,11076,0.9174762429467221
0.33,11101,0.9134296204307384
0.33,11126,0.9162717491032449
0.33,11151,0.8962122464812967
0.33,11176,0.8955450599770471
0.33,11201,0.8528442077019591
0.33,11226,0.8987748974894725
0.33,11251,0.8891536389846595
0.33,11276,0.9216651685595654
0.33,11301,0.9222608953668125
0.33,11326,0.9403491153401328
0.33,11351,0.9487085949059682
0.33,11376,0.9285859002275717
0.33,11401,0.9150879576355181
0.33,11426,0.9218446798075167
0.33,11451,0.9274224427751687
0.33,11476,0.9249987969762087
0.33,11501,0.9464445047337107
0.33,11526,0.9399496795133904
0.33,11551,0.935278570135054
0.33,11576,0.9467220764539239
0.33,11601,0.9116694881458074
0.33,11626,0.9233738888632134
0.33,11651,0.9347334685721642
0.33,11676,0.8953491649778176
0.33,11701,0.9243673316547409
0.33,11726,0.9147762959804406
0.33,11751,0.9136080033806856
0.33,11776,0.8919554689946083
0.33,11801,0.9050043173862117
0.33,11826,0.8872204677401073
0.33,11851,0.8757655386701062
0.33,11876,0.9485255130674082
0.33,11901,0.9412380212659889
0.33,11926,0.941874320014914
0.33,11951,0.9319160667740496
0.33,11976,0.9395670620923334
0.33,12001,0.9212112270187159
0.33,12026,0.9281149185537625
0.33,12051,0.9052334088055188
0.33,12076,0.9174120660232852
0.33,12101,0.8877724732365195
0.33,12126,0.9228857354539696
0.33,12151,0.9307625135328453
0.33,12176,0.9481514614623174
0.33,12201,0.945659809642413
0.33,12226,0.948178002873614
0.33,12251,0.9379080715899193
0.33,12276,0.9234237246193087
0.33,12301,0.9265016283237878
0.33,12326,0.9192327542634043
0.33,12351,0.9262275583176883
0.33,12376,0.8928595693226276
0.33,12401,0.8928994529161826
0.33,12426,0.8607206997417018
0.33,12451,0.92783300523946
0.33,12476,0.9520577979311374
0.33,12501,0.9401617958449677
0.33,12526,0.9344203441609654
0.33,12551,0.9289056013431447
0.33,12576,0.9243706680409753
0.33,12601,0.9165182406299293
0.33,12626,0.922868916598011
0.33,12651,0.9288576818016815
0.33,12676,0.9338847543732953
0.33,12701,0.9289667329689903
0.33,12726,0.9390728031147109
0.33,12751,0.9284651451775782
0.33,12776,0.9324505845949215
0.33,12801,0.9416126051855287
0.33,12826,0.9247784673944495
0.33,12851,0.9285363716430657
0.33,12876,0.9036067343886036
0.33,12901,0.9481600546073385
0.33,12926,0.9438785339813143
0.33,12951,0.9313507219841106
0.33,12976,0.9339584686356488
0.33,13001,0.9292493601581023
0.33,13026,0.924073953189756
0.33,13051,0.953893883285363
0.33,13076,0.947096128222964
0.33,13101,0.9310956273554368
0.33,13126,0.887428539957916
0.33,13151,0.822252260270211
0.33,13176,0.8022784404546567
0.33,13201,0.8305432433445348
0.33,13226,0.8349109833184221
0.33,13251,0.8376652622941859
0.33,13276,0.8168217072327442
0.33,13301,0.8241272608667762
0.33,13326,0.8124585908466173
0.33,13351,0.8492485253815079
0.33,13376,0.8942174288830341
0.33,13401,0.9314532476525554
0.33,13426,0.935370503357077
0.33,13451,0.9569306900940985
0.33,13476,0.9433096227938977
0.33,13501,0.918283663431239
0.33,13526,0.9048328969366515
0.33,13551,0.9283422314498888
0.33,13576,0.920437681105816
0.33,13601,0.931133669544392
0.33,13626,0.9010141323411127
0.33,13651,0.9307904490457245
0.33,13676,0.9467927409225027
0.33,13701,0.9287770395742314
0.33,13726,0.9269995786538402
0.33,13751,0.9277669594257115
0.33,13776,0.9334587573734066
0.33,13801,0.9206880164867206
0.33,13826,0.8955671126502689
0.33,13851,0.9191623994534119
0.33,13876,0.9252312847056461
0.33,13901,0.9273479175541891
0.33,13926,0.9452698495513174
0.33,13951,0.9387901377935298
0.33,13976,0.9399397958228596
0.33,14001,0.9078617987097956
0.33,14026,0.9073651077615854
0.33,14051,0.9155190858496914
0.33,14076,0.9178430617611614
0.33,14101,0.9375663694324903
0.33,14126,0.9102218721649452
0.33,14151,0.9105291932530749
0.33,14176,0.9095454689036238
0.33,14201,0.9102620528725771
0.33,14226,0.8911803109737683
0.33,14251,0.9110427231441002
0.33,14276,0.915364986558043
0.33,14301,0.9172194744041237
0.33,14326,0.8916915967820129
0.33,14351,0.8802468010143915
0.33,14376,0.903816268644572
0.33,14401,0.920332126333674
0.33,14426,0.9165493174284592
0.33,14451,0.9247923288957723
0.33,14476,0.9118844695608815
0.33,14501,0.9412336085154763
0.33,14526,0.929278754175332
0.33,14551,0.8868548099561604
0.33,14576,0.8913366786185374
0.33,14601,0.9060611182465469
0.33,14626,0.9011469350579261
0.33,14651,0.9100624354139448
0.33,14676,0.9155957945368435
0.33,14701,0.8896332007227741
0.33,14726,0.8828718406020749
0.33,14751,0.8809296031941218
0.33,14776,0.9097245341654394
0.33,14801,0.8901631585844791
0.33,14826,0.8653475636371398
0.33,14851,0.8811163339553809
0.33,14876,0.8950384008723148
0.33,14901,0.8807771572326587
0.33,14926,0.9175898413627435
0.33,14951,0.8553140876942616
0.33,14976,0.8365938636623782
0.35,1,0.0944737188580786
0.35,26,0.4483369461666818
0.35,51,0.544164323388749
0.35,76,0.6582751499796484
0.35,101,0.5969217029897571
0.35,126,0.7841745090960449
0.35,151,0.8765898559775906
0.35,176,0.9131564474195395
0.35,201,0.9134454158937612
0.35,226,0.886797655967753
0.35,251,0.8909740700776758
0.35,276,0.9008348923054176
0.35,301,0.878948237261351
0.35,326,0.8118245402700641
0.35,351,0.7877095859865335
0.35,376,0.8016567538909272
0.35,401,0.8334442821751545
0.35,426,0.8130181720611753
0.35,451,0.8423672341121847
0.35,476,0.8586013970027472
0.35,501,0.9095929279691863
0.35,526,0.9070240839841366
0.35,551,0.8542519871703889
0.35,576,0.9007676524666348
0.35,601,0.8562564221651241
0.35,626,0.8380786893103134
0.35,651,0.847655644060181
0.35,676,0.7852569707786816
0.35,701,0.7664953146936107
0.35,726,0.8367071584225281
0.35,751,0.8944622445309519
0.35,776,0.896354811656502
0.35,801,0.8736844230944795
0.35,826,0.820982254064365
0.35,851,0.8166984606964892
0.35,876,0.8223751724218019
0.35,901,0.8384062044225811
0.35,926,0.8647232839849456
0.35,951,0.8538292110180169
0.35,976,0.8047668107013772
0.35,1001,0.8445312167890211
0.35,1026,0.842969291279797
0.35,1051,0.792966123897573
0.35,1076,0.7605709981042017
0.35,1101,0.8234175279253426
0.35,1126,0.7083238168748148
0.35,1151,0.627324962781229
0.35,1176,0.6993864448225441
0.35,1201,0.7667019882547307
0.35,1226,0.8345142593430104
0.35,1251,0.8913465631853561
0.35,1276,0.905169921869911
0.35,1301,0.8906411417570028
0.35,1326,0.9096907017564206
0.35,1351,0.90979630161742
0.35,1376,0.8957881365494967
0.35,1401,0.9047025106646165
0.35,1426,0.9513200413081917
0.35,1451,0.9458258017521303
0.35,1476,0.9383531025217422
0.35,1501,0.9282640980885736
0.35,1526,0.9243044315198271
0.35,1551,0.924763255302935
0.35,1576,0.9093937602571794
0.35,1601,0.944979077290869
0.35,1626,0.9119430665470416
0.35,1651,0.8756462462755633
0.35,1676,0.9344071993316734
0.35,1701,0.9264870310128072
0.35,1726,0.9365290006863424
0.35,1751,0.9639471323126135
0.35,1776,0.939250988020714
0.35,1801,0.9407106829335138
0.35,1826,0.9388117340297513
0.35,1851,0.920564122008962
0.35,1876,0.9287191603794179
0.35,1901,0.9442101903446293
0.35,1926,0.9445561723890264
0.35,1951,0.9224766876630355
0.35,1976,0.8855521531842659
0.35,2001,0.8913842995929487
0.35,2026,0.8547261913502346
0.35,2051,0.8418200471282211
0.35,2076,0.840318630484856
0.35,2101,0.7508919583426954
0.35,2126,0.8444270697302044
0.35,2151,0.8628821609869622
0.35,2176,0.8473163510347483
0.35,2201,0.865920585239735
0.35,2226,0.8828751448474619
0.35,2251,0.8533019659441923
0.35,2276,0.8546416531463497
0.35,2301,0.8428875651423477
0.35,2326,0.7223385978761867
0.35,2351,0.7108280920561806
0.35,2376,0.8252273120936724
0.35,2401,0.8784238649816606
0.35,2426,0.9091972197732059
0.35,2451,0.898782895085677
0.35,2476,0.9270923369781835
0.35,2501,0.9210163478090811
0.35,2526,0.9266231423845928
0.35,2551,0.9442931177910635
0.35,2576,0.8666323025044238
0.35,2601,0.9335728686215431
0.35,2626,0.921756480599277
0.35,2651,0.9317784554493456
0.35,2676,0.9283829963566926
0.35,2701,0.9219954124670378
0.35,2726,0.9121298578539015
0.35,2751,0.9184849227007991
0.35,2776,0.9392035431370171
0.35,2801,0.9379989671073475
0.35,2826,0.8567868677888989
0.35,2851,0.5985457893265427
0.35,2876,0.4866504184235045
0.35,2901,0.4014921003424958
0.35,2926,0.3410585507065035
0.35,2951,0.3478279608091296
0.35,2976,0.35969556202725844
0.35,3001,0.46381535241287486
0.35,3026,0.6866768505004099
0.35,3051,0.8117855515993024
0.35,3076,0.862931448440155
0.35,3101,0.8653650866790576
0.35,3126,0.8485898194510632
0.35,3151,0.8707499137800316
0.35,3176,0.8932605571183598
0.35,3201,0.9598608960831805
0.35,3226,0.9702556965791835
0.35,3251,0.9495441555926732
0.35,3276,0.9640514782330724
0.35,3301,0.9464043786626195
0.35,3326,0.9705566647706628
0.35,3351,0.968778576032784
0.35,3376,0.9589323587157255
0.35,3401,0.9348708436685652
0.35,3426,0.9415887843469886
0.35,3451,0.9292594474445097
0.35,3476,0.9217851534787256
0.35,3501,0.8719921138299659
0.35,3526,0.8342777043298671
0.35,3551,0.8496508997988919
0.35,3576,0.8555897871452296
0.35,3601,0.8810256685057816
0.35,3626,0.8741776467487579
0.35,3651,0.9122379557011289
0.35,3676,0.9146156205208993
0.35,3701,0.8840462439750199
0.35,3726,0.8977496809509294
0.35,3751,0.8961197075415991
0.35,3776,0.8875318603224349
0.35,3801,0.9096886486284745
0.35,3826,0.891175473131215
0.35,3851,0.8867466473750036
0.35,3876,0.9054977291445183
0.35,3901,0.9185974624097225
0.35,3926,0.913412076258358
0.35,3951,0.8937787043964154
0.35,3976,0.9090766327126625
0.35,4001,0.9059078133988803
0.35,4026,0.9019437825364018
0.35,4051,0.9372360297409457
0.35,4076,0.9472093315981399
0.35,4101,0.9258397382171717
0.35,4126,0.9247147047534224
0.35,4151,0.9055021078313031
0.35,4176,0.8611390785417289
0.35,4201,0.8907040567843018
0.35,4226,0.841585959032606
0.35,4251,0.8976119608340766
0.35,4276,0.8998806035473056
0.35,4301,0.8924494463689248
0.35,4326,0.8757664765651839
0.35,4351,0.8946753685518599
0.35,4376,0.823328765701616
0.35,4401,0.8808312515068873
0.35,4426,0.9126941718918483
0.35,4451,0.9406108673323571
0.35,4476,0.9058568060072874
0.35,4501,0.8613132915824024
0.35,4526,0.8294013386382774
0.35,4551,0.8044624078763793
0.35,4576,0.764208520544305
0.35,4601,0.7334878525085771
0.35,4626,0.6659811707011803
0.35,4651,0.6847579008493174
0.35,4676,0.6254783749319497
0.35,4701,0.609529690999941
0.35,4726,0.7393615802359145
0.35,4751,0.8186665967235838
0.35,4776,0.8438902977067789
0.35,4801,0.8300794016356151
0.35,4826,0.8797396454637244
0.35,4851,0.8989765020827393
0.35,4876,0.8917867978894783
0.35,4901,0.8662295917355972
0.35,4926,0.764273371380121
0.35,4951,0.7234753165460582
0.35,4976,0.7744390269598254
0.35,5001,0.869347110436952
0.35,5026,0.9007161018881038
0.35,5051,0.8460442329312144
0.35,5076,0.9090648492644247
0.35,5101,0.9075068164908703
0.35,5126,0.9097894432300666
0.35,5151,0.9266603466694079
0.35,5176,0.9242265706011958
0.35,5201,0.8967539422072548
0.35,5226,0.9204358565869799
0.35,5251,0.8913264017344993
0.35,5276,0.9221434223566665
0.35,5301,0.9077354973083261
0.35,5326,0.8417002047995189
0.35,5351,0.8991590027024411
0.35,5376,0.8473946376285283
0.35,5401,0.8845202377950212
0.35,5426,0.8614312567331103
0.35,5451,0.8566766800891181
0.35,5476,0.8196666411448067
0.35,5501,0.8619097794530481
0.35,5526,0.9274516307487661
0.35,5551,0.9539282894090747
0.35,5576,0.9179200703869985
0.35,5601,0.8652689181791066
0.35,5626,0.9130098607565876
0.35,5651,0.941370624707116
0.35,5676,0.9044309945965825
0.35,5701,0.9160614822668843
0.35,5726,0.9019325987942337
0.35,5751,0.9138540034733617
0.35,5776,0.9292753021554798
0.35,5801,0.9208435147075267
0.35,5826,0.9098416094486881
0.35,5851,0.9142890623004641
0.35,5876,0.8497190076219989
0.35,5901,0.8445293122271254
0.35,5926,0.8556704422980962
0.35,5951,0.9297700921014108
0.35,5976,0.9424258045966859
0.35,6001,0.9539840305203113
0.35,6026,0.9453040278331816
0.35,6051,0.9488326228601375
0.35,6076,0.9320161330374324
0.35,6101,0.9175680724361551
0.35,6126,0.8877052793784135
0.35,6151,0.8304582179129593
0.35,6176,0.8295354564642939
0.35,6201,0.7895575530929619
0.35,6226,0.6893501148610213
0.35,6251,0.7069745578216174
