N,sigma_std,noise,seed,phi,phi2,phi4,ar1,drift,real_std
400,0.275,0.5,4,0.9560865156630556,0.9144652540816259,0.8375247632461975,0.991530881091452,0.0032401045326607703,0.286557204542034
400,0.275,0.5,5,0.9571646953412967,0.916720641353073,0.8422472126543531,0.9941012201202264,0.010209073313870665,0.267176405547953
400,0.275,0.5,6,0.9576868750643158,0.9176578421121638,0.8438042874065305,0.9935486444310027,0.0025235148111182326,0.2850717774308991
400,0.275,0.5,7,0.9582955510876796,0.9187805063298172,0.8457091219915975,0.9936174111417435,0.001068975539491257,0.2726614308993383
400,0.275,0.5,8,0.9468684804564277,0.8973154818754934,0.8077054601461332,0.9939483635951851,0.008569168753459921,0.28783008699816504
400,0.275,0.5,9,0.9519814342609872,0.9069312741176453,0.8247520790106148,0.9944541827190666,0.011932987180266919,0.2891374217902023
400,0.275,0.5,10,0.9501717599910223,0.9034841286002271,0.8185429813107643,0.9941003867989076,0.009979686033111612,0.2739188112633392
400,0.275,0.5,11,0.9470113801805408,0.8975646730300989,0.8080985661797951,0.994158073433496,0.002040221748707327,0.2756890861624464
400,0.275,0.5,12,0.9491794045868879,0.9014816303975102,0.8145172424322644,0.9929428978953418,0.00596582330272033,0.2817739240749713
400,0.275,0.5,13,0.9578538345663697,0.9181585312008643,0.8452247171949689,0.9952266170655673,0.01072486541720552,0.26480299298397475
400,0.275,0.5,14,0.9520609580580239,0.9071727033652007,0.8254841708835687,0.9947635887777305,0.005879383620611578,0.2667954830443763
400,0.275,0.5,15,0.954192801473369,0.911491340567168,0.8340737382438016,0.9965946349506205,0.010653821728559887,0.2628079369453156
400,0.275,0.5,16,0.9577988590422998,0.9180313714539734,0.8449734297533236,0.9961402308378533,0.0020157203927422263,0.26589230102313555
400,0.3,0.5,1,0.9378526214773804,0.8809887488560707,0.780459431549777,0.9967729126189345,0.007235764625368457,0.29369426573034557
400,0.3,0.5,2,0.9441404124504968,0.8919361946080786,0.7973855636561972,0.9906598285914783,0.0049437580521560776,0.300377457561854
400,0.3,0.5,3,0.9321268746733583,0.8713074729762975,0.7662113134248789,0.9978450890813967,0.03090591247404062,0.3024127744088631
400,0.3,0.5,4,0.9029777959308025,0.818129683951079,0.6771010433422431,0.9971898279846174,0.0009598938156297754,0.3177341229944103
400,0.3,0.5,5,0.946011077085843,0.8956060017801166,0.8043609080166773,0.9933671587111189,0.004765379192247954,0.2945021110152398
400,0.3,0.5,6,0.9328756755110417,0.8712965544714257,0.7625180974128265,0.9950283909053358,0.003045122307707704,0.31065924967390735
400,0.3,0.5,7,0.9314327008451339,0.868920006479854,0.7592640607414188,0.9963210017494883,0.014443759595960781,0.30376216150943486
400,0.3,0.5,8,0.9374993413678494,0.8797255425508956,0.7766431395692719,0.9943301584526748,0.003246219713073706,0.30287036762818925
400,0.3,0.5,9,0.9407762507612515,0.8859066818455973,0.7876456327048041,0.9948457911053966,0.0017175542270467803,0.2923496328873933
400,0.3,0.5,10,0.944507210344234,0.8926414782700495,0.7986762740352065,0.9930981790057009,0.017172443821828698,0.2947795736647476
400,0.3,0.5,11,0.9542855134436119,0.911104485194889,0.8316238580171029,0.9936478244768855,0.0003824820161701936,0.28553278682964456
400,0.3,0.5,12,0.9344362921702888,0.8741953230812943,0.7675293600496512,0.9956542040559186,0.011194445117189034,0.306050949720034
400,0.3,0.5,13,0.9246197328776073,0.8578009011825625,0.7439080053387342,0.9978707649891875,0.019441418056817095,0.2999236855375466
400,0.3,0.5,14,0.9482815398592993,0.9000784491553193,0.8128910499768324,0.995374516027013,0.005786241455064123,0.3010411297785953
400,0.3,0.5,15,0.9308726478444969,0.8684104719234107,0.7597482310089372,0.997030310344095,0.0018105181965596406,0.2977587054475091
400,0.3,0.5,16,0.9394266885190166,0.8838104133882705,0.7852264250051321,0.9964907975228057,0.006480161402448115,0.3025243654210462
400,0.325,0.5,1,0.9047307882005392,0.8214802271518651,0.6826864314217217,0.9976368682394403,0.012008431957117649,0.3299273433341715
400,0.325,0.5,2,0.9255930299723425,0.8583966485163194,0.7419556280495195,0.9966286654916238,0.0049156867449932085,0.3258326309402007
400,0.325,0.5,3,0.9206503011119915,0.8489540312951601,0.7249525323753122,0.9962039854618044,0.0058585540234500355,0.33335079476684965
400,0.325,0.5,4,0.8874363233189432,0.791062520000888,0.6352230297590008,0.9980079206360244,0.033771366030326155,0.33729604653020007
400,0.325,0.5,5,0.91739208689508,0.8439425590078908,0.719106889771981,0.9975299287566658,0.004985487436166447,0.3086008727684332
400,0.325,0.5,6,0.9263975151902599,0.8606537316987658,0.7471913448766699,0.9981101141703941,0.004508348436768506,0.31361304396240747
400,0.325,0.5,7,0.9104010779766005,0.8308449472178592,0.6962870659144038,0.9968087296099072,0.021196708066828274,0.3204707037070454
400,0.325,0.5,8,0.9077521798596772,0.8258371314229626,0.6872978034191188,0.9966656445992158,0.013136671136252276,0.320302134673909
400,0.325,0.5,9,0.9074184376313544,0.8262439046715535,0.6910259633569164,0.9973883207636841,0.011920347265452325,0.302691853776493
400,0.325,0.5,10,0.9159551765522368,0.841070575879376,0.7136083555387313,0.9972555565611423,0.0013124439199149185,0.31970363813121705
400,0.325,0.5,11,0.9134765949111905,0.8382622848764555,0.7128042700248847,0.9981868353707242,0.011672003102481843,0.3060555677701761
400,0.325,0.5,12,0.8874853724137909,0.7931167774556156,0.6426809777662583,0.9984570366471337,0.04259633799124385,0.33295470435268804
400,0.325,0.5,13,0.912810187394631,0.8357985097251545,0.7056727398451821,0.9975681576599104,0.01220071678663448,0.3146948584492209
400,0.325,0.5,14,0.8995920843386626,0.8112178779165043,0.6637766355396317,0.9966858182378076,0.022141687440888846,0.3333810226520617
400,0.325,0.5,15,0.8966541247201286,0.8100274544843709,0.6694444209976429,0.998820930369448,0.016487272751846138,0.3196061190785842
400,0.325,0.5,16,0.9136252962564959,0.8361969156638541,0.7038501968947528,0.995601473515074,0.020107999344465388,0.3302926452692053
400,0.35,0.5,1,0.8712326615226306,0.763868980350194,0.5960099357286721,0.9978404171630814,0.020871589621540343,0.3274412199909999
400,0.35,0.5,2,0.8644343193538463,0.7526968167396079,0.5793137680670346,0.9984468634902595,0.02758291156125836,0.35995188137217293
400,0.35,0.5,3,0.8797564330732978,0.7767487552407969,0.6105639564725797,0.9978255625068688,0.016551297003361887,0.35808361091439844
400,0.35,0.5,4,0.8827465793801837,0.7842021092170121,0.6266124949801828,0.9983454201660215,0.0017647814442458554,0.3386780093199402
400,0.35,0.5,5,0.8503945357232824,0.7299066806155621,0.5489035511545555,0.9986259006448697,0.05645139248872766,0.34141916132213346
400,0.35,0.5,6,0.901498818130801,0.8143316858634434,0.6679477693867605,0.9963950900327295,0.006925638631565034,0.34364440881591446
400,0.35,0.5,7,0.8292359793596666,0.7006595772275296,0.5134007975195974,0.9991639447922485,0.06072146714220161,0.344096615756383
400,0.35,0.5,8,0.8512948986163948,0.729124653906526,0.5423236818600735,0.9980795807995808,0.04377752046401995,0.3579935756242521
400,0.35,0.5,9,0.8618776797860591,0.7476539166777116,0.5709496641685917,0.9980984462791295,0.002115176937614316,0.3559332472218874
400,0.35,0.5,10,0.8980021167860684,0.8085752570446982,0.6598908407086596,0.9971592999720472,0.009596392033832668,0.3415915731074018
400,0.35,0.5,11,0.8875381528074279,0.7903699088033124,0.6320252581150464,0.997659612907905,0.028551133599875933,0.34340078525782486
400,0.35,0.5,12,0.8572682718279903,0.7390974007249586,0.5564861894700747,0.9980678027779483,0.030159346382572005,0.3576338805409136
400,0.35,0.5,13,0.900440078887824,0.8131370451654057,0.6679617178988461,0.9973584217224356,0.0029959356966354767,0.32784360469614116
400,0.35,0.5,14,0.8709527860295501,0.7686936716416402,0.6090338550673587,0.9992316885992525,0.09603225956037398,0.3531242143062231
400,0.35,0.5,15,0.8938302458814072,0.8023884272516194,0.6532076080642489,0.9976933711363163,0.0022378056349259268,0.33127620459340795
400,0.35,0.5,16,0.8683414329797224,0.7574929756894062,0.5827984161066484,0.9976226303751639,0.006233952781136587,0.35215891410819417
400,0.375,0.5,1,0.8398374170322078,0.7157403145530072,0.5321444411478851,0.9990083832693448,0.02226883468256924,0.35477996528960193
400,0.375,0.5,2,0.7829416916938924,0.6261464754343364,0.41546663505145914,0.9989417723668478,0.01008965859566413,0.3848208754525585
400,0.375,0.5,3,0.844264724152585,0.7185279152321257,0.5295205656939886,0.9983916451738196,0.028124154023137282,0.3597349317072513
400,0.375,0.5,4,0.8052047979792294,0.6558974136279004,0.4451501555374607,0.9986036684281431,0.02390602178556478,0.3817356220210518
400,0.375,0.5,5,0.8148418770818308,0.6698981804272616,0.46111019590789665,0.9982954000907432,0.03529139875481224,0.3758748364137271
400,0.375,0.5,6,0.8291648246848036,0.6967751595591261,0.5039535727079355,0.998833614587679,0.05438164387454947,0.36217179268175076
400,0.375,0.5,7,0.7902021278502988,0.6369040471186552,0.42715360261221624,0.9990481585602541,0.014670739817245315,0.38818328729665263
400,0.375,0.5,8,0.8312838401382178,0.6984970396987441,0.502689426168916,0.9986919766833185,0.018574506636644728,0.37258581887372966
400,0.375,0.5,9,0.8433519171595483,0.7180082386178154,0.5305914868020664,0.9986495840924481,0.025633983444745434,0.3744128333723134
400,0.375,0.5,10,0.8150040531684787,0.6708288676101348,0.4649083775727143,0.9983346437650619,0.047398689065375366,0.3733822566039119
400,0.375,0.5,11,0.855742341822527,0.7364713482749852,0.5526089062657545,0.9977980499607249,0.005155796190004502,0.37269431463198033
400,0.375,0.5,12,0.8065158881612521,0.6583153960679026,0.45030573250757777,0.9985620120860277,0.025815258612127745,0.3720624072675805
400,0.375,0.5,13,0.8496725332714342,0.727395275088187,0.5414987815458535,0.9984252530163684,0.0052404020118582695,0.35607940147502426
400,0.375,0.5,14,0.8392660655347921,0.7175439053644784,0.5394720354177263,0.9991960823240437,0.04309479221399437,0.34489233716078127
400,0.375,0.5,15,0.8488139086493731,0.7246246519589277,0.5352969100252011,0.9977509874780368,0.019051828415567185,0.35891587135796355
400,0.375,0.5,16,0.7898988176694615,0.6322148583388807,0.415084741823082,0.9986505475523917,0.012077711079832243,0.39344130458516796
400,0.4,0.5,1,0.7973169835498706,0.6447703273698963,0.4321985729086322,0.9986246065390747,0.009162986829969189,0.3773216791084948
400,0.4,0.5,2,0.7190968891722587,0.5277080552259018,0.2945177877938545,0.9986071478496037,0.005306922250073898,0.41807733005515674
400,0.4,0.5,3,0.7050403122782857,0.509574245838234,0.2768729061937238,0.9988053967273012,0.019688636304232676,0.4177195206446999
400,0.4,0.5,4,0.7702731518284126,0.5985130214151826,0.36905384376818595,0.9977774218619294,0.0057627535370129435,0.4006567126237235
400,0.4,0.5,5,0.7166904455075648,0.523655116361848,0.29077022730019014,0.9985468630680967,0.037033035938108694,0.4100004748832745
400,0.4,0.5,6,0.7585425614654814,0.5913661465927474,0.37598136085011963,0.9990332327136241,0.009125501427513227,0.3806012938393168
400,0.4,0.5,7,0.7084342897383834,0.5180310947834682,0.29197091333849384,0.9989043105488445,0.0027169733350149716,0.40552753702805594
400,0.4,0.5,8,0.7604755248175763,0.5892546002406158,0.3646334836786316,0.9987317732020828,0.027573738382794533,0.39634364761465707
400,0.4,0.5,9,0.6981698420018573,0.5012453382090633,0.27287697340145584,0.9985551884760201,0.03915907491938597,0.4027522303615896
400,0.4,0.5,10,0.7503638487427249,0.5750944524954391,0.34928287690162857,0.9988887490933799,0.059707231715093956,0.40565818759242717
400,0.4,0.5,11,0.8358907236466319,0.7021622744630368,0.5017296465083769,0.9972262832123332,0.0670806316263941,0.37274225443206493
400,0.4,0.5,12,0.7133843679093834,0.522536646428639,0.2913098742889113,0.9989363201849318,0.08275582432462558,0.41443594867841754
400,0.4,0.5,13,0.7729693004332351,0.605914297761427,0.3822464241937994,0.9987626769951676,0.013658620484459205,0.39404439298467797
400,0.4,0.5,14,0.7392857785028879,0.5597644440519944,0.33356024911911525,0.9988740295119864,0.03823659254007017,0.40039815981450216
400,0.4,0.5,15,0.7632448051562233,0.5920186331845593,0.36781164653111437,0.998491277480976,0.010389847425427923,0.38858141106955346
400,0.4,0.5,16,0.7413374088599783,0.5594341568167386,0.3299457492891753,0.9985607426812271,0.038635779975361606,0.4054370543695145
400,0.425,0.5,1,0.7335958584376453,0.5510979841508532,0.3214704405296828,0.9990422265516874,0.0033814816924728763,0.4065985349964706
400,0.425,0.5,2,0.6505939738019519,0.43925760135803027,0.210383008699933,0.998821186040288,0.00046183283646006323,0.4386208895203002
400,0.425,0.5,3,0.6206468106744234,0.40562190917445523,0.18675963606562287,0.9989128591222689,0.014308642799668148,0.43228603428591006
400,0.425,0.5,4,0.6521037977880535,0.4420722417672863,0.21632531933116214,0.9989328975611247,0.027990039406279865,0.42637301612693623
400,0.425,0.5,5,0.6637565136348172,0.45451348147374226,0.2236973782058569,0.9987659535801782,0.04329174006898773,0.4338746249621257
400,0.425,0.5,6,0.7199580747621627,0.529383203666205,0.29638517169678386,0.998696202427496,0.010908185713254914,0.4134588237039034
400,0.425,0.5,7,0.6831172245574755,0.47930105670055173,0.24825634253712428,0.9988325552805669,0.11371324292018892,0.42082364942540845
400,0.425,0.5,8,0.688525150885828,0.4796494781312636,0.23899246303360577,0.9976215480839411,0.025259261649301035,0.43582723718634103
400,0.425,0.5,9,0.6419987496930577,0.43420873322242526,0.213926618838736,0.999012352042825,0.03201999392645327,0.4223792204395954
400,0.425,0.5,10,0.6268813070422707,0.4097685031857164,0.18787614146446396,0.9987166762328732,0.019947380598841602,0.43386054872717267
400,0.425,0.5,11,0.6617080785992726,0.4571975906412883,0.23219423086438282,0.9989798456907945,0.10072947229994567,0.4221494899359101
400,0.425,0.5,12,0.6052173414653705,0.38941263268639026,0.17630320048902448,0.9988086242364944,0.04152570162819447,0.42341919238055825
400,0.425,0.5,13,0.6184284797721431,0.40191013685884236,0.18460759169271865,0.998793682731536,0.09219902996018836,0.42692574723814125
400,0.425,0.5,14,0.6868870863456504,0.4836357993588108,0.2498278486148166,0.9987601578408054,0.05262869001079873,0.4297911089848525
400,0.425,0.5,15,0.6630029739057364,0.46168206616760815,0.24124388209646136,0.9990055838219943,0.05285329344919831,0.4012066867212122
400,0.425,0.5,16,0.7027569743208399,0.5043288705920662,0.2684233082313096,0.9987521555094425,0.0025079679604488314,0.4296555514221128
400,0.45,0.5,1,0.5714000776571293,0.34339620711610525,0.13350661237836212,0.9986327850102014,0.08707871172695258,0.46048309499253753
400,0.45,0.5,2,0.6528478271338511,0.4338182806838764,0.19799593329803378,0.9979518152242193,0.0228218861113747,0.44475526756277667
400,0.45,0.5,3,0.5632556822855223,0.33930478467405784,0.13559495938392516,0.9987216020415587,0.03868684979678516,0.45184918204711544
400,0.45,0.5,4,0.5270531964583856,0.29361693341478695,0.09904620864738811,0.9985688554900773,0.09191891914352568,0.46919784512487595
400,0.45,0.5,5,0.6419013958269957,0.42902532548316374,0.20400774261549076,0.9987544837578802,0.06481069099905579,0.42888186795042876
400,0.45,0.5,6,0.5172859249556999,0.2867912703498764,0.098359064219907,0.9983302982326108,0.03435514442880072,0.46135941569861016
400,0.45,0.5,7,0.5446795193751762,0.3151192063610928,0.1146107701856427,0.9984952663320636,0.05394510810725012,0.4620332697615855
400,0.45,0.5,8,0.6209766540403941,0.40113013136492837,0.17751732193927194,0.9987203649609692,0.10822152509636529,0.44684728943470503
400,0.45,0.5,9,0.5265315607487997,0.29844111418886016,0.10736682578705618,0.9985337870438962,0.029844053598853226,0.4521347774293081
400,0.45,0.5,10,0.6127395574392027,0.3872260351616909,0.1626603402360434,0.998266634431775,0.09273699167022453,0.44981885030931107
400,0.45,0.5,11,0.6166295221164395,0.395088662074832,0.17061198581420958,0.9987182882648354,0.011136163596443871,0.44573862670874753
400,0.45,0.5,12,0.5363746182226822,0.3127611204717947,0.11954745649078782,0.998790971831931,0.017354648047138044,0.44636729819249465
400,0.45,0.5,13,0.6082966809657566,0.3913338402086904,0.1746456878872813,0.998914322698974,0.023588180214363152,0.4405333129549161
400,0.45,0.5,14,0.5228441742951352,0.2965471407329645,0.10698001037935301,0.9987235595333812,0.037281197837361724,0.4632107364711345
400,0.45,0.5,15,0.571138342123653,0.34373340254236684,0.134855071100302,0.9985769593168359,0.10215699177819393,0.45291907716385993
400,0.45,0.5,16,0.5637711215623269,0.3324380580541335,0.12510247137885142,0.9982937353516158,0.08730094359753904,0.4581083634814672
800,0.0,0.5,1,0.9795868287259835,0.9596093114531221,0.9209223023924317,0.9649008550092117,0.00039023229638424084,6.665505391291314e-16
800,0.0,0.5,2,0.979512833504436,0.9594737112164261,0.9206966937103785,0.9764482857706327,0.003540445629327982,6.665505391291314e-16
800,0.0,0.5,3,0.9809254560457593,0.9622262039911762,0.9259231699749604,0.9496445392838088,0.00015701483432439822,6.665505391291314e-16
800,0.0,0.5,4,0.9799979101604062,0.96040828574308,0.9224314402328535,0.9479159930316658,0.00021689460130336347,6.665505391291314e-16
800,0.0,0.5,5,0.9794310522147083,0.9593013247711695,0.9203206425417718,0.9584741304938644,0.0005864950152268955,6.665505391291314e-16
800,0.0,0.5,6,0.9793261774283952,0.9590957719148877,0.9199257417305952,0.9578849217663604,0.0002859951001766836,6.665505391291314e-16
800,0.0,0.5,7,0.9796195169982072,0.9596729233350586,0.9210427814021299,0.9643594211351061,0.0006242790441564061,6.665505391291314e-16
800,0.0,0.5,8,0.9801826341873815,0.9607722395577243,0.9231377577317533,0.9560258894973002,0.00011459942416114366,6.665505391291314e-16
800,0.0,0.5,9,0.9795232847244796,0.9594802927639021,0.9206575340789106,0.9533551617749484,0.00012870080097782122,6.665505391291314e-16
800,0.0,0.5,10,0.9801772786048583,0.9607635839103317,0.9231280469218349,0.961565880058019,0.0011955601326342213,6.665505391291314e-16
800,0.0,0.5,11,0.9785850493251728,0.9576591201860482,0.9172261562891417,0.9765051964861762,0.001682613004683975,6.665505391291314e-16
800,0.0,0.5,12,0.9787496073893366,0.9579754066223263,0.9178103500814461,0.9710100894067276,0.0011938805274687159,6.665505391291314e-16
800,0.0,0.5,13,0.9791161743678828,0.9586849888288318,0.9191398736574773,0.9581307483311583,0.00010550204535397789,6.665505391291314e-16
800,0.0,0.5,14,0.9806333045312462,0.96165414408256,0.9248264298175145,0.9521146004651806,0.0002680761872363435,6.665505391291314e-16
800,0.0,0.5,15,0.9799945292110875,0.9604249693152207,0.9225496538747773,0.9824062265374389,0.0037072920191082437,6.665505391291314e-16
800,0.0,0.5,16,0.9801331723190149,0.9606751789168655,0.9229509058596573,0.9559533622692148,0.002500926116575486,6.665505391291314e-16
800,0.025,0.5,1,0.9796987008500398,0.9598241069905351,0.9213179488160033,0.9546661325656485,0.0002931034576851843,0.02511350597002823
800,0.025,0.5,2,0.9794194544311351,0.9592816324572959,0.9202943019393566,0.9652893661026372,0.0017044197893181234,0.0248473997507361
800,0.025,0.5,3,0.9792172048783606,0.9588878422946822,0.9195476414127778,0.9684189838350675,0.0013208587192737875,0.02434701617784012
800,0.025,0.5,4,0.9794049499419458,0.9592528635635293,0.9202376928371685,0.9639465480801241,0.0014405829872892184,0.024078120228235633
800,0.025,0.5,5,0.9793775927090168,0.9591998600022708,0.9201382082054561,0.9649724813450374,0.0018647200018389043,0.02490181942699572
800,0.025,0.5,6,0.9793378351855244,0.9591240678955306,0.9200004446607589,0.9686201097765673,8.03848681149022e-5,0.025004829304703262
800,0.025,0.5,7,0.9799331129446631,0.9602937208233454,0.9222582338734364,0.9744621377208914,0.000307435465535133,0.024577170952822112
800,0.025,0.5,8,0.9788081201453238,0.9580882003231712,0.9180199616507483,0.9693075866583662,4.1672522706370785e-5,0.02578848136823801
800,0.025,0.5,9,0.9805330203285472,0.961459526294459,0.9244599544832319,0.9585831235944607,0.0007024529336883134,0.02613697424304633
800,0.025,0.5,10,0.9787842796511933,0.9580434755752203,0.9179412372703005,0.971710411023588,0.0009495994552130016,0.02497747401278067
800,0.025,0.5,11,0.9793126096149325,0.9590713907807702,0.9198874162004175,0.9630583219064452,0.001142984370740896,0.024607920099127503
800,0.025,0.5,12,0.9783435327345156,0.9571839407959757,0.916306342845282,0.973348522104427,0.0002336268207182579,0.025751947415736623
800,0.025,0.5,13,0.9801852865356514,0.9607765705091816,0.9231427762522432,0.9529487785158155,0.00023507367992059436,0.02485871293474435
800,0.025,0.5,14,0.979013508635612,0.9584896755258098,0.9187868753107786,0.9688997533251005,0.0005647140192053257,0.024626639467114155
800,0.025,0.5,15,0.980187342860437,0.9607867423849225,0.9231853801580415,0.9679630640105825,0.0008067686004378238,0.025106387223704184
800,0.025,0.5,16,0.9797807868121361,0.9599937282566673,0.9216762353814912,0.9717843667541177,0.002062630594903747,0.024557406216008316
800,0.05,0.5,1,0.978826387161289,0.9581311363257952,0.9181287573395781,0.9766470203542919,0.00022399705298303818,0.05066038088415224
800,0.05,0.5,2,0.9791239742531274,0.9587054899449202,0.9191989835033504,0.9683553359697835,0.001071966775321953,0.049729563307358
800,0.05,0.5,3,0.9790396904458186,0.9585408423667392,0.9188845539733093,0.9686406070967072,0.0003248476123161037,0.04882157601161279
800,0.05,0.5,4,0.9792593694861415,0.9589844443755781,0.9197848963435393,0.9814805925762923,0.0013869774758518139,0.048321531205203154
800,0.05,0.5,5,0.9795664647664922,0.9595691463623273,0.9208441747539091,0.9641795319501519,0.0005342517207042041,0.04983422867851845
800,0.05,0.5,6,0.9795308259109065,0.9595010655252245,0.9207199258714122,0.9672568829292497,0.00022636393227359886,0.050878636915285866
800,0.05,0.5,7,0.9775012052755595,0.9555543346151814,0.9132561818971433,0.9829524002739242,0.0005615508539736913,0.04915105144507093
800,0.05,0.5,8,0.9794103587957382,0.9592610594356269,0.92024433054768,0.9589892945419679,0.00010728854569486135,0.05161658615253858
800,0.05,0.5,9,0.9796005717730745,0.9596329125448894,0.9209550098628934,0.9580192198751444,0.0013784121561571938,0.05215762127504209
800,0.05,0.5,10,0.9783003203136641,0.9570994417118751,0.9161451414142672,0.9736707377225216,0.0008006917463729835,0.05026166097937989
800,0.05,0.5,11,0.9802273975858236,0.9608608683245344,0.9233113311726001,0.9594216899381012,0.0017153512265438708,0.04984108002472308
800,0.05,0.5,12,0.9795781439935488,0.9595947536773664,0.920903661274007,0.9692684562748674,0.0006670489243179034,0.05057112737876275
800,0.05,0.5,13,0.9793193417593835,0.9590851554605037,0.9199159347429886,0.9636498891939388,0.00029823871631451393,0.049998337239055925
800,0.05,0.5,14,0.9785735595952079,0.957628872735916,0.9171393410860895,0.9679105170125705,0.0002498061721116773,0.04763605162862513
800,0.05,0.5,15,0.9787445335568132,0.9579599336558684,0.9177598557472629,0.9623793674701197,0.0004253705875927327,0.050548954941040794
800,0.05,0.5,16,0.9787596878328734,0.957989584478614,0.9178166925102891,0.9629304398488485,0.0008762705669687065,0.04867598916045229
800,0.075,0.5,1,0.978445325227494,0.957383417889936,0.916689504994888,0.97378308989631,0.001214516632155882,0.07617074595386383
800,0.075,0.5,2,0.9799283332191795,0.9602735609973888,0.9221789493539226,0.9548074855007215,0.0004314930609674583,0.07366960737074182
800,0.075,0.5,3,0.9802953470236205,0.9609927083077375,0.9235595446631847,0.9556810323323973,0.0007026489452784945,0.07333864755366759
800,0.075,0.5,4,0.9791701487782375,0.9587942592899708,0.9193628651081259,0.9660912110485245,0.0013327798119168177,0.07331367926631338
800,0.075,0.5,5,0.9793219127485508,0.959090135965528,0.9199252681213871,0.9639605159388669,0.0006309124674278577,0.07495388469737164
800,0.075,0.5,6,0.9794315395753161,0.9593014663455408,0.9203178081298563,0.9568450598985243,0.000644026744351156,0.0767482818773883
800,0.075,0.5,7,0.9792125099849178,0.9588832592287101,0.9195563300575424,0.9743105109994169,0.0010721148313547202,0.07323274594450929
800,0.075,0.5,8,0.978095518542249,0.9567019725496837,0.9153966067301704,0.976216905593103,0.0017163003195462823,0.07871883594159641
800,0.075,0.5,9,0.9784303442340988,0.9573468045174417,0.9165922814966503,0.9652407275552103,0.0002253216994093643,0.07866489450582714
800,0.075,0.5,10,0.9793200364355417,0.9590874640783353,0.9199239642040258,0.966411803165726,0.0017672701912666566,0.07629500060219795
800,0.075,0.5,11,0.9798324886438277,0.9600887430416775,0.9218353682434008,0.9624385521512575,0.0013023612179684507,0.07506135094753395
800,0.075,0.5,12,0.9797434774707703,0.9599130512613004,0.9214932407128025,0.9587039100539456,0.0008024508456857538,0.07603483779820398
800,0.075,0.5,13,0.9788917650274042,0.9582461300817536,0.9183006177240799,0.9593551444597042,0.00023481016040560743,0.0748944050245873
800,0.075,0.5,14,0.9789012096272333,0.9582693019080157,0.9183626834334986,0.9678442546941153,0.0008212515685814825,0.07147328394880022
800,0.075,0.5,15,0.9785671369804779,0.9576171421775654,0.9171199320261447,0.9691981813364346,0.0017021111250087317,0.07632027547855637
800,0.075,0.5,16,0.9798379921366178,0.9600952242316473,0.9218315278385965,0.9476741684360166,0.0003550407409707024,0.07629828067230732
800,0.1,0.5,1,0.9779681827729033,0.9564496225669278,0.9149015392767919,0.9726527804127002,0.003599734661032472,0.10177246597910894
800,0.1,0.5,2,0.979576907648586,0.9595875812594251,0.9208718739609769,0.9610128219106123,0.00027436825232762807,0.09926640460253885
800,0.1,0.5,3,0.9795714483240591,0.95957622171197,0.9208476135801379,0.9581244966223263,0.0006217779077165586,0.09253640304257761
800,0.1,0.5,4,0.9793354839065236,0.9591158884336084,0.9199714862185352,0.9622313873924258,0.0008523561391624579,0.09888195765181076
800,0.1,0.5,5,0.9782418079619889,0.956990028272933,0.9159546944981728,0.9779250442112813,0.0014235054259736923,0.10015203201798975
800,0.1,0.5,6,0.9787567655324003,0.9579871453419874,0.9178243047724298,0.9690614598658231,0.000716085403198341,0.10384060383558422
800,0.1,0.5,7,0.9800440081895134,0.9605001529159536,0.922613666587518,0.9537918857528,2.1608866554778672e-5,0.09850305727153459
800,0.1,0.5,8,0.9803658934730985,0.9611335728345708,0.9238398639047047,0.9630560869657341,0.0012102898631792813,0.1027066118271952
800,0.1,0.5,9,0.9787104122513303,0.9578979411400768,0.9176592400946545,0.9704653370716029,0.0024168767901625587,0.10041810767620485
800,0.1,0.5,10,0.9787056714859729,0.9578811506553361,0.9175986761250555,0.956729112602131,0.0009919080664662072,0.10020226421574904
800,0.1,0.5,11,0.9796422127415226,0.9597175205406862,0.9211287848325692,0.964655095026976,0.0007638625295876,0.1004560941369782
800,0.1,0.5,12,0.9793222864303541,0.9590924688754076,0.9199358592297234,0.9671053394354789,0.0009254363994711801,0.10206053073088757
800,0.1,0.5,13,0.9787530811937282,0.9579755583720646,0.9177856381230224,0.9611803225610716,0.0004539658426875315,0.0991795263602083
800,0.1,0.5,14,0.9784432463825302,0.9573712353940831,0.9166359264975869,0.9628786020848089,0.0003433374720877014,0.0978137936170894
800,0.1,0.5,15,0.9788943800124779,0.9582628752466029,0.9183759940852037,0.9758051677925331,0.0025665666167060674,0.10253417938251687
800,0.1,0.5,16,0.9784033375265797,0.9573011847298553,0.9165320544693102,0.9741863608874277,0.001004291171610383,0.10353804519382503
800,0.125,0.5,1,0.9783724970501844,0.9572389679391403,0.9164058375353507,0.9725090118997988,0.0002999723778228658,0.13053509109776645
800,0.125,0.5,2,0.9776557622984663,0.9558377965828789,0.9137282413201461,0.971828713454517,0.0008361730087675934,0.12509581252990218
800,0.125,0.5,3,0.9777872145846886,0.9560906420611602,0.914195937860744,0.9665765358186164,0.00010517784417718445,0.12628093787698771
800,0.125,0.5,4,0.9788760618305067,0.9582207657270008,0.9182722061713717,0.9688604493489699,0.0006247629649024367,0.12546010588048956
800,0.125,0.5,5,0.9792309078003584,0.9589091869648706,0.9195679663821055,0.9569729939079459,0.0005137132468503447,0.12055164036109511
800,0.125,0.5,6,0.9786369786240615,0.957750905475951,0.9173651073249277,0.9663156107287914,0.00033182486645066955,0.12412071632392598
